,pbv_pko,pbv_peo,pbv_san,pbv_ing,pbv_mbk,wibor_3m,rentownosc_10y,eurpln,wig20,zmiennosc,target_y
2014-12-05,1.26413,0.997212,0.991617,1.32949,1.9565,2.06,2.553157895,4.156,2438.42,0.1060440827818712,0
2014-12-12,1.22777,0.973654,0.925536,1.28158,1.8774,2.06,2.553157895,4.1809,2360.0,0.1167073987529923,0
2014-12-19,1.18414,0.959558,0.950355,1.21987,1.9071,2.06,2.553157895,4.2638,2310.88,0.1602270938424131,1
2014-12-26,1.19144,0.954759,0.958538,1.25415,1.9466,2.06,2.553157895,4.3726,2323.04,0.1621961415644262,0
2015-01-02,1.19874,0.940672,0.950355,1.24044,1.9367,2.06,2.211,4.2991,2309.39,0.1635480486955966,0
2015-01-09,1.21326,0.931329,0.784996,1.25415,1.9565,2.05,2.211,4.2674,2337.21,0.2046278852245837,0
2015-01-16,1.11152,0.907768,0.884177,1.22673,1.749,2.03,2.211,4.3021,2252.33,0.2326985170846818,1
2015-01-23,1.11152,0.945416,0.933807,1.22673,1.8083,2.02,2.211,4.2008,2319.59,0.2199500432494289,0
2015-01-30,1.1551,0.945416,0.875991,1.21294,1.8182,2.0,2.211,4.1834,2341.0,0.2174898376193636,1
2015-02-06,1.12612,1.00655,0.917263,1.21294,1.6798,1.97,2.196,4.1566,2354.47,0.1728728765100172,0
2015-02-13,1.10429,0.96891,0.942079,1.21294,1.6403,1.94,2.196,4.1843,2346.95,0.1079712149747703,1
2015-02-20,1.08969,0.964174,0.999907,1.15817,1.6502,1.86,2.196,4.1663,2348.94,0.0734740726723769,1
2015-02-27,1.09699,0.954759,0.975084,1.15817,1.7292,1.81,2.196,4.1457,2367.1,0.0687193286563849,0
2015-03-06,1.14057,0.950097,0.975084,1.14454,1.6699,1.65,2.325454545,4.1279,2345.93,0.0930458430939581,1
2015-03-13,1.1551,0.964174,0.966809,1.1651,1.6601,1.65,2.325454545,4.1466,2303.4,0.1051114831408239,1
2015-03-20,1.17691,0.973654,1.00827,1.1651,1.7391,1.65,2.325454545,4.1333,2407.7,0.1284869385178119,0
2015-03-27,1.10429,0.945416,1.04125,1.15817,1.6502,1.65,2.325454545,4.0988,2373.18,0.1322823686765527,1
2015-04-03,1.11882,0.945416,1.06601,1.14454,1.6601,1.65,2.3675,4.0635,2400.65,0.1192419877152506,1
2015-04-10,1.11882,0.959558,1.04125,1.24044,1.7292,1.65,2.3675,4.0254,2443.62,0.1070433889795814,1
2015-04-17,1.18414,0.973654,0.983352,1.25407,1.7687,1.65,2.3675,4.0275,2463.96,0.1302656779461788,1
2015-04-24,1.18414,0.987805,0.975084,1.23997,1.8182,1.65,2.3675,4.0377,2519.2,0.1227650870342428,0
2015-05-01,1.18414,0.964174,0.867633,1.24714,1.6897,1.65,2.82,4.0731,2514.63,0.1288847023449331,1
2015-05-08,1.2423,0.997212,0.867633,1.3105,1.7589,1.66,2.82,4.0458,2546.78,0.1327566792896636,0
2015-05-15,1.13327,0.96891,0.859447,1.3246,1.7193,1.67,2.82,4.0402,2514.84,0.123379433683763,0
2015-05-22,1.14787,0.96891,0.867633,1.2964,1.6601,1.68,2.82,4.1077,2516.76,0.090585704244452,0
2015-05-29,1.04613,0.945416,0.842903,1.2964,1.6502,1.68,2.82,4.1106,2437.81,0.1026803396672612,0
2015-06-05,1.03883,0.903096,0.851174,1.21192,1.581,1.68,3.19,4.1607,2365.58,0.1059690413698484,0
2015-06-12,1.05343,0.91244,0.834717,1.23997,1.5909,1.71,3.19,4.1381,2358.73,0.1248006003734795,0
2015-06-19,0.995255,0.910911,0.826357,1.15549,1.5118,1.72,3.19,4.1842,2299.35,0.1368542786401355,1
2015-06-26,1.00978,0.950692,0.884177,1.15549,1.4921,1.72,3.19,4.1765,2333.82,0.1559912953118681,0
2015-07-03,0.966212,0.920787,0.875991,1.15549,1.4427,1.72,3.16,4.192,2278.17,0.1708254819233953,0
2015-07-10,0.995255,0.876129,0.826357,1.09907,1.4229,1.72,3.16,4.175,2270.84,0.184886862822809,1
2015-07-17,0.995255,0.900954,0.859447,1.09206,1.413,1.72,3.16,4.1094,2285.03,0.1833243612714152,0
2015-07-24,0.922642,0.82633,0.842903,1.04982,1.3043,1.72,3.16,4.143,2187.67,0.1986251620803801,1
2015-07-31,0.937241,0.84615,0.818086,1.12735,1.3735,1.72,3.16,4.1426,2227.51,0.1996782775355084,0
2015-08-07,0.864553,0.945755,0.818086,1.24714,1.2253,1.72,2.881904762,4.1835,2196.78,0.1999963326009905,1
2015-08-14,0.886373,0.950692,0.784996,1.27528,1.2944,1.72,2.881904762,4.1834,2198.22,0.2027988262132809,0
2015-08-21,0.900823,0.940736,0.751995,1.24714,1.245,1.72,2.881904762,4.2254,2179.73,0.173975781943133,1
2015-08-28,0.929942,0.945755,0.743808,1.21192,1.3241,1.72,2.881904762,4.2142,2145.12,0.2764169367941396,0
2015-09-04,0.929942,0.940736,0.677631,1.17661,1.334,1.72,2.910909091,4.2288,2146.47,0.2805700210276188,1
2015-09-11,0.95169,0.97065,0.702447,1.18371,1.3735,1.72,2.910909091,4.2074,2185.46,0.2802551703503887,0
2015-09-18,0.95169,0.935799,0.702447,1.1625,1.334,1.72,2.910909091,4.2054,2168.19,0.2787127411827331,0
2015-09-25,0.915343,0.930862,0.661085,1.1343,1.2846,1.72,2.910909091,4.2281,2091.73,0.1829771350159657,0
2015-10-02,0.915343,0.896083,0.594995,1.14847,1.2846,1.73,2.660909091,4.2478,2036.32,0.1569385676530562,1
2015-10-09,0.988042,0.905891,0.694088,1.22594,1.4031,1.73,2.660909091,4.2201,2143.28,0.1765671795626978,0
2015-10-16,0.95169,0.915848,0.702447,1.22594,1.4031,1.73,2.660909091,4.2364,2121.94,0.1720233418406554,0
2015-10-23,0.95169,0.915848,0.685904,1.21886,1.3933,1.73,2.660909091,4.2493,2107.43,0.1447755253542052,0
2015-10-30,0.908122,0.886002,0.694088,1.1625,1.2747,1.73,2.660909091,4.24994,2060.03,0.1430420183276426,0
2015-11-06,0.893523,0.861102,0.702447,1.09907,1.2253,1.73,2.726,4.2693,2019.78,0.1098048161180737,0
2015-11-13,0.84272,0.811309,0.727177,1.06384,1.1561,1.73,2.726,4.2411,1978.87,0.1167940649724156,1
2015-11-20,0.857258,0.82633,0.718905,1.05683,1.1759,1.73,2.726,4.2405,2021.99,0.1469496919163689,0
2015-11-27,0.813682,0.796422,0.727177,1.02161,1.0672,1.73,2.726,4.2713,1936.05,0.1668629226246675,0
2015-12-04,0.791935,0.801364,0.727177,1.01451,1.0672,1.72,2.957,4.3145,1868.24,0.1696978560230806,0
2015-12-11,0.777336,0.781543,0.685904,1.00048,1.0672,1.72,2.957,4.3653,1757.37,0.2132475150466141,1
2015-12-18,0.835505,0.856165,0.627997,1.04264,1.1265,1.72,2.957,4.27352,1858.87,0.2360623805080771,1
2015-12-25,0.835505,0.836277,0.636269,1.07795,1.1462,1.72,2.957,4.23886,1879.75,0.2235554740527628,0
2016-01-01,0.835505,0.82132,0.644541,1.04264,1.1067,1.72,2.996842105,4.26333,1859.15,0.2255079895201515,0
2016-01-08,0.770112,0.756577,0.561906,1.0287,1.0277,1.72,2.996842105,4.3639,1725.14,0.2539993757997462,0
2016-01-15,0.733766,0.781543,0.553635,1.02161,1.0079,1.7,2.996842105,4.48024,1734.87,0.2513721336762026,0
2016-01-22,0.733766,0.751635,0.561906,0.923026,1.0079,1.7,2.996842105,4.45929,1727.22,0.2700832855143359,1
2016-01-29,0.755512,0.781543,0.553635,0.972279,1.1067,1.7,2.996842105,4.41985,1780.25,0.2833984933188282,0
2016-02-05,0.741064,0.811309,0.520546,0.986381,1.1067,1.69,3.03,4.40893,1790.87,0.2717936975672764,0
2016-02-12,0.755512,0.791487,0.470998,0.930037,1.1067,1.69,3.03,4.39712,1765.53,0.2352331568427483,1
2016-02-19,0.770112,0.841214,0.504087,0.986381,1.1561,1.69,3.03,4.36962,1841.06,0.216428197018584,0
2016-02-26,0.762812,0.84615,0.495901,1.00758,1.1363,1.68,3.03,4.36845,1844.57,0.2177766899061917,1
2016-03-04,0.791935,0.871117,0.553635,1.04982,1.1462,1.67,2.89,4.32118,1873.51,0.1980896644984728,1
2016-03-11,0.820907,0.876129,0.57845,1.03571,1.1956,1.67,2.89,4.29214,1910.87,0.199073309258555,1
2016-03-18,0.820907,0.896083,0.603268,1.05683,1.166,1.67,2.89,4.2628,1961.97,0.1682998140291034,0
2016-03-25,0.784634,0.886002,0.586722,1.05683,1.1759,1.67,2.89,4.26898,1936.19,0.1611289592603165,0
2016-04-01,0.820907,0.905891,0.520546,1.02161,1.1561,1.67,2.952857143,4.25498,1973.24,0.1795197366111788,0
2016-04-08,0.806381,0.851162,0.51236,1.00758,1.1462,1.67,2.952857143,4.29485,1919.42,0.185838149672221,1
2016-04-15,0.784634,0.866114,0.545361,1.07795,1.1462,1.67,2.952857143,4.29563,1939.95,0.1943840779713285,1
2016-04-22,0.762812,0.880999,0.611539,1.08709,1.1067,1.67,2.952857143,4.3636,1943.03,0.1742535278596194,0
2016-04-29,0.733766,0.866114,0.627997,1.08709,1.0672,1.67,2.952857143,4.3732,1896.64,0.1503496935027325,0
2016-05-06,0.741064,0.856165,0.545361,1.07259,1.0672,1.67,3.04,4.43284,1852.71,0.1411638354622564,0
2016-05-13,0.690196,0.82132,0.57845,1.04336,1.0277,1.67,3.04,4.41173,1815.38,0.1157587233351804,0
2016-05-20,0.690196,0.801364,0.570264,1.06526,1.0079,1.67,3.04,4.41542,1806.38,0.1546442227641934,1
2016-05-27,0.726465,0.831273,0.537175,1.10175,1.0672,1.68,3.04,4.38639,1839.22,0.1628289590984973,0
2016-06-03,0.697496,0.796422,0.586722,1.06526,1.0573,1.68,3.11,4.38616,1793.43,0.1940212952380328,0
2016-06-10,0.690196,0.791487,0.545361,1.08709,0.998,1.68,3.11,4.37514,1782.02,0.2187631043585814,1
2016-06-17,0.697496,0.801364,0.561906,1.10175,1.0079,1.7,3.11,4.42015,1754.45,0.211884712528018,0
2016-06-24,0.719242,0.787808,0.495901,1.09442,1.0079,1.71,3.11,4.4496,1769.67,0.286426685647247,0
2016-07-01,0.682895,0.777268,0.470998,1.13098,1.0079,1.71,2.888571429,4.41143,1744.56,0.2685829550379729,0
2016-07-08,0.668373,0.740286,0.454453,1.10908,1.0178,1.71,2.888571429,4.41266,1705.43,0.257013474489242,1
2016-07-15,0.697496,0.734947,0.520546,1.10908,1.0178,1.71,2.888571429,4.41039,1759.41,0.2564116298172093,1
2016-07-22,0.711943,0.740286,0.520546,1.13816,1.0277,1.71,2.888571429,4.358,1792.97,0.170841025090878,0
2016-07-29,0.697496,0.713851,0.520546,1.18196,0.998,1.71,2.888571429,4.35588,1759.74,0.1658708860808724,1
2016-08-05,0.806381,0.782605,0.487542,1.22578,1.1561,1.71,2.71,4.27974,1825.45,0.1680058623121426,1
2016-08-12,0.806381,0.81958,0.520546,1.2696,1.2154,1.71,2.71,4.27301,1857.7,0.1494721523130045,0
2016-08-19,0.755512,0.793084,0.495901,1.25495,1.1956,1.71,2.71,4.31438,1800.17,0.1571180958276947,1
2016-08-26,0.762812,0.782605,0.520546,1.29876,1.2055,1.71,2.71,4.33057,1775.9,0.1482189422671148,1
2016-09-02,0.755512,0.793084,0.528903,1.30608,1.2549,1.71,2.85,4.36619,1767.55,0.1122259917616176,0
2016-09-09,0.762812,0.782605,0.51236,1.22578,1.1759,1.71,2.85,4.33888,1754.12,0.1411228418401205,1
2016-09-16,0.770112,0.793084,0.545361,1.24777,1.1363,1.71,2.85,4.31021,1734.26,0.1438626951570228,1
2016-09-23,0.784634,0.803698,0.545361,1.29876,1.1462,1.71,2.85,4.30114,1762.48,0.1557454668727215,0
2016-09-30,0.748288,0.771992,0.504087,1.29876,1.1166,1.71,2.85,4.29529,1709.51,0.1472989509585419,1
2016-10-07,0.748288,0.803698,0.537175,1.29876,1.1363,1.71,3.01,4.28391,1751.72,0.1301822272126133,0
2016-10-14,0.726465,0.750832,0.537175,1.27685,1.1265,1.72,3.01,4.3089,1719.64,0.1396289058139062,1
2016-10-21,0.748288,0.756168,0.570264,1.21121,1.0968,1.72,3.01,4.33028,1752.25,0.1379784062516896,1
2016-10-28,0.791935,0.771992,0.603268,1.25495,1.1265,1.72,3.01,4.33806,1817.79,0.1389005037008351,0
2016-11-04,0.770112,0.729736,0.603268,1.26219,1.0869,1.72,3.41,4.32845,1758.22,0.1647493301262856,1
2016-11-11,0.755512,0.761446,0.611539,1.28418,1.1265,1.73,3.41,4.42109,1796.75,0.1659598914041748,0
2016-11-18,0.711943,0.724399,0.586722,1.24036,1.0771,1.73,3.41,4.43921,1725.74,0.173704240847718,0
2016-11-25,0.726465,0.719125,0.586722,1.26219,1.0375,1.73,3.41,4.41938,1796.3,0.1854552253371269,1
2016-12-02,0.726465,0.708513,0.57845,1.30608,1.0375,1.73,3.54,4.48363,1783.57,0.1589418763891762,1
2016-12-09,0.770112,0.750832,0.669445,1.32059,1.1067,1.73,3.54,4.45059,1899.76,0.2136153248298437,1
2016-12-16,0.777336,0.756168,0.702447,1.38631,1.1166,1.73,3.54,4.4181,1918.54,0.1980532151404239,0
2016-12-23,0.791935,0.756168,0.669445,1.35707,1.0672,1.73,3.54,4.40533,1933.6,0.1934595947640893,1
2016-12-30,0.791935,0.766722,0.694088,1.39364,1.0869,1.73,3.54,4.40511,1947.92,0.180860746106352,1
2017-01-06,0.849956,0.798496,0.694088,1.40814,1.0968,1.73,3.68,4.35654,1998.76,0.1422922168236744,1
2017-01-13,0.835505,0.782605,0.710633,1.45912,1.1561,1.73,3.68,4.38251,2015.89,0.1026895806718999,0
2017-01-20,0.84272,0.782605,0.702447,1.43737,1.1363,1.73,3.68,4.36981,2006.01,0.0913449524012331,1
2017-01-27,0.87178,0.840742,0.760267,1.45195,1.2549,1.73,3.68,4.33544,2084.05,0.1429206209430501,1
2017-02-03,0.87178,0.824925,0.743808,1.56874,1.2648,1.73,3.81,4.30512,2076.12,0.1553507162966549,1
2017-02-10,0.937241,0.861904,0.669445,1.59789,1.3735,1.73,3.81,4.2959,2154.79,0.1724690873700936,1
2017-02-17,0.958989,0.867181,0.685904,1.59057,1.3043,1.73,3.81,4.32979,2188.3,0.1815204106443157,0
2017-02-24,0.95169,0.856563,0.677631,1.65636,1.3043,1.73,3.81,4.31408,2212.04,0.1819757366685025,1
2017-03-03,0.973511,0.856563,0.710633,1.6198,1.2846,1.73,3.66,4.30339,2232.98,0.197082039703409,0
2017-03-10,0.908122,0.81958,0.743808,1.56874,1.2352,1.73,3.66,4.33844,2200.03,0.191132756193066,1
2017-03-17,0.937241,0.840742,0.751995,1.61247,1.2846,1.73,3.66,4.28249,2296.97,0.2038438358338527,0
2017-03-24,0.929942,0.81958,0.760267,1.59789,1.2846,1.73,3.66,4.26123,2234.82,0.1863096182680773,0
2017-03-31,0.893523,0.798496,0.751995,1.56148,1.1956,1.73,3.66,4.23042,2175.96,0.1714974936368575,1
2017-04-07,0.929942,0.824925,0.751995,1.55408,1.2253,1.73,3.42,4.22569,2248.33,0.1813170147885956,0
2017-04-14,0.893523,0.803698,0.727177,1.52492,1.2154,1.73,3.42,4.2404,2233.63,0.1508868198938654,1
2017-04-21,0.908122,0.798496,0.768537,1.56148,1.2549,1.73,3.42,4.26772,2264.07,0.1506109314851163,1
2017-04-28,0.980809,0.851294,0.809813,1.6198,1.3636,1.73,3.42,4.22525,2376.87,0.165291410009819,1
2017-05-05,1.01709,0.846018,0.809813,1.64163,1.3933,1.73,3.35,4.20586,2382.17,0.1405980414056659,0
2017-05-12,0.995255,0.856563,0.784996,1.61247,1.3735,1.73,3.35,4.21638,2368.5,0.1621828518884793,0
2017-05-19,0.966212,0.830132,0.768537,1.59057,1.3439,1.73,3.35,4.19387,2328.7,0.1777854981037003,1
2017-05-26,0.980809,0.830132,0.751995,1.60514,1.3439,1.73,3.35,4.18436,2326.28,0.1636167107534789,1
2017-06-02,0.973511,0.803698,0.768537,1.6198,1.3933,1.73,3.19,4.18308,2303.21,0.1728175863898429,0
2017-06-09,0.973511,0.782605,0.776811,1.59057,1.4031,1.73,3.19,4.18682,2330.72,0.1735649042685604,0
2017-06-16,0.958989,0.766722,0.809813,1.56874,1.4031,1.73,3.19,4.20973,2304.5,0.1635807856391815,1
2017-06-23,0.922642,0.776265,0.784996,1.62705,1.4031,1.73,3.19,4.223,2304.48,0.1491525724204861,1
2017-06-30,0.937241,0.793218,0.760267,1.60514,1.4525,1.73,3.19,4.23179,2299.8,0.1516202695033369,1
2017-07-07,0.944382,0.793218,0.768537,1.60514,1.4328,1.73,3.3,4.23326,2295.82,0.1382255464469418,1
2017-07-14,0.95169,0.827262,0.743808,1.64897,1.4921,1.73,3.3,4.20351,2350.43,0.1425035883420511,0
2017-07-21,0.973511,0.815917,0.751995,1.66354,1.4427,1.73,3.3,4.26833,2343.1,0.1334018306349001,1
2017-07-28,1.00256,0.810171,0.867633,1.72185,1.3537,1.73,3.3,4.2543,2360.42,0.1155760074305786,0
2017-08-04,0.973511,0.872523,0.842903,1.67078,1.3439,1.73,3.33,4.24495,2380.16,0.1050047303831853,1
2017-08-11,0.973511,0.878196,0.834717,1.64897,1.3241,1.73,3.33,4.28678,2371.72,0.1117869822479276,0
2017-08-18,0.958989,0.838551,0.818086,1.67078,1.2747,1.73,3.33,4.27113,2359.87,0.11026189017691,1
2017-08-25,0.980809,0.855561,0.818086,1.70003,1.334,1.73,3.33,4.26025,2471.74,0.1403024319696234,1
2017-09-01,0.973511,0.872523,0.851174,1.73659,1.3142,1.73,3.26,4.25417,2527.62,0.1682374072401598,0
2017-09-08,0.944382,0.866916,0.818086,1.74384,1.2944,1.73,3.26,4.24408,2483.58,0.1594249311489588,1
2017-09-15,0.915343,0.900888,0.834717,1.74384,1.3142,1.73,3.26,4.27943,2498.32,0.156281904070563,1
2017-09-22,0.944382,0.878196,0.842903,1.75109,1.3439,1.73,3.26,4.26781,2480.73,0.1337079991528811,0
2017-09-29,0.937241,0.878196,0.884177,1.74384,1.2846,1.73,3.26,4.3131,2453.46,0.0957859645209285,1
2017-10-06,0.915343,0.872523,0.884177,1.70734,1.2846,1.73,3.38,4.31119,2479.46,0.1089331244134313,1
2017-10-13,0.966212,0.889484,0.834717,1.70003,1.3933,1.73,3.38,4.24888,2528.16,0.118473528823373,0
2017-10-20,0.980809,0.855561,0.826357,1.6198,1.3735,1.73,3.38,4.23571,2465.51,0.1246644460346798,0
2017-10-27,0.973511,0.810171,0.793269,1.67078,1.3241,1.73,3.38,4.24646,2488.5,0.1247531060863583,1
2017-11-03,1.00256,0.821588,0.801628,1.66354,1.3439,1.73,3.39,4.24491,2494.52,0.1261387712383532,0
2017-11-10,1.02438,0.815917,0.784996,1.64163,1.3636,1.73,3.39,4.22737,2457.62,0.1297003665330811,1
2017-11-17,1.04613,0.827262,0.760267,1.67078,1.3834,1.73,3.39,4.23327,2443.83,0.1441309752994922,1
2017-11-24,1.08247,0.866916,0.768537,1.68544,1.4031,1.73,3.39,4.20858,2479.25,0.1522030909516691,1
2017-12-01,1.07526,0.849888,0.826357,1.6782,1.3933,1.73,3.27,4.21399,2389.92,0.1596206495703105,0
2017-12-08,1.07526,0.844215,0.776811,1.69269,1.3834,1.72,3.27,4.19872,2408.83,0.146229823743011,1
2017-12-15,1.11152,0.861177,0.776811,1.6782,1.4031,1.72,3.27,4.20526,2416.95,0.1383250219390079,1
2017-12-22,1.11152,0.849888,0.784996,1.72185,1.4328,1.72,3.27,4.19111,2445.65,0.1465193612148325,1
2017-12-29,1.14057,0.866916,0.801628,1.70003,1.3933,1.72,3.27,4.17669,2461.21,0.1366000658522119,1
2018-01-05,1.14057,0.89529,0.801628,1.78033,1.4822,1.72,3.32,4.15357,2529.55,0.1563538453625264,1
