,ret_wig20,ret_eurpln,ret_zmiennosc,diff_wibor_3m,diff_rentownosc_10y,d_pbv_pko,d_pbv_peo,d_pbv_san,d_pbv_ing,d_pbv_mbk,target_y
2017-10-06,0.01054152135753732,-0.00044293501986307043,0.1286179903353615,0.0,0.1200000000000001,-0.023641594589460056,-0.006480788585466262,0.0,-0.021152974332547397,0.0,0
2017-10-13,0.019450970888861833,-0.01455854930007285,0.0839553937176292,0.0,0.0,0.054084413412271354,0.019252504549953576,-0.05756452359131541,-0.004290705861030956,0.08122764829585394,0
2017-10-20,-0.025093082774813993,-0.003104454211058688,0.05093614586756194,0.0,0.0,0.014994469490509081,-0.03888412518893692,-0.010065861710245932,-0.048343213132534195,-0.014312807584217498,1
2017-10-27,0.00928143667023404,0.002534730088078778,0.0007109367777755639,0.0,0.0,-0.007468617139109329,-0.05451205762489098,-0.04086450126556026,0.03098789842286395,-0.03662924318961746,0
2017-11-03,0.0024162066091474362,-0.00036507654647374704,0.011046027125603533,0.0,0.010000000000000231,0.029402883580382046,0.013993716363387197,0.010482277588011332,-0.004342721381509793,0.014842851207307458,0
2017-11-10,-0.014902923966683565,-0.0041405678422450475,0.027844257390086922,0.0,0.0,0.021530822747370452,-0.006926418755726532,-0.020966037632252972,-0.013258211192975093,0.01455242671072952,1
2017-11-17,-0.005626921170336864,0.0013946937717184723,0.10549551955113819,0.0,0.0,0.02101008937397262,0.013808818485089873,-0.03200893485511678,0.01760093257448475,0.014415975902736373,0
2017-11-24,0.014389614295498435,-0.005849445417628534,0.05449331683169077,0.0,0.0,0.034147825981579394,0.04682063368412827,0.01081902018522515,0.008736074057271436,0.014139837233465949,0
2017-12-01,-0.03669620250425212,0.001284643699966721,0.04758430621100957,0.0,-0.1200000000000001,-0.006682974083396764,-0.01983751017691138,0.07253817597969359,-0.004304866859055604,-0.007009040280404216,1
2017-12-08,0.007881259862095516,-0.003630225401727642,-0.08762054063680161,-0.010000000000000009,0.0,0.0,-0.00669737460485363,-0.06182980600185833,0.008597189020239948,-0.007130796953061766,1
2017-12-15,0.0033652622636100205,0.0015564057316193878,-0.05557337189328202,0.0,0.0,0.033165955161218334,0.01989285672110144,0.0,-0.008597189020240056,0.014139837233465949,1
2017-12-22,0.0118045215605454,-0.003370507349177768,0.05755143079902899,0.0,0.0,0.0,-0.013195482116247758,0.0104815446920566,0.025677503743646905,0.020946497346551747,1
2017-12-29,0.006342162668518562,-0.0034465485012145224,-0.07010014897079438,0.0,0.0,0.025799689485621374,0.019837510176911474,0.020966037632252865,-0.012753396232192309,-0.02795553762695606,1
2018-01-05,0.02738832237220224,-0.005550861405176405,0.1350642489638588,0.0,0.04999999999999982,0.0,0.032205601863661115,0.0,0.04615284241392782,0.06185243639771249,1
2018-01-12,0.0038430930894634476,0.003957422679578537,0.009514074478392805,0.0,0.0,0.02521061898927467,-0.019277884791199414,0.020322805690555532,0.01222604662220015,-0.02024126079119222,1
2018-01-19,0.02432668574542981,0.0007431219613287558,-0.0699534052786776,0.0,0.0,0.01842390315814529,0.025511140209240876,0.020125279697239273,-0.004075476919455794,0.07848980122748515,0
2018-01-26,-0.0005151567689809767,-0.008613263782609763,0.0015676060134226248,0.0,0.0,-0.012270299831462004,0.031006550805122025,0.019523827760013754,0.004075476919455731,0.012523882857642504,0
2018-02-02,-0.0365134968280447,0.007702263633299601,-0.148930048872294,0.0,0.07000000000000028,-0.018705439451515336,-0.037239806223163474,-0.009764686869923087,0.008013394783270905,-0.0575023404871137,0
2018-02-09,-0.05091047652442224,0.003402418494304582,0.3952347411756492,0.0,0.0,-0.051616854831236084,-0.04539029401564891,-0.02988442058733004,-0.10581748485889736,-0.06811347892412994,1
2018-02-16,0.010092470445663635,-0.0060345930457750075,-0.010901069215091165,0.0,0.0,-0.020007572680046104,0.006542664091324189,-0.041288843322808494,0.013401726715562298,-0.007009040280404216,0
2018-02-23,-0.00035320492277757904,0.003686940994541366,-0.04492045360352636,0.0,0.0,0.046215603173954865,0.026008803398169127,0.020966037632252865,-0.022319738808597857,0.0,0
2018-03-02,-0.03893431672398205,0.004165028914327937,0.09489814861093004,0.0,-0.1200000000000001,-0.03953262909055805,-0.07306980875099701,-0.031447582324309484,-0.018210242276964154,-0.06600853574330857,0
2018-03-09,0.017268360482955655,0.0003268250644272859,-0.21666269710702662,-0.010000000000000009,0.0,-0.020372967373667804,0.020436349451490272,0.0,-0.023208711883904626,0.015066484969473609,0
2018-03-16,-0.02994434462790321,0.005964246575189427,-0.00095702577949831,-0.010000000000000009,0.0,-0.04914001416656458,-0.06998819498083818,0.0,0.05926711989593852,-0.015066484969473517,0
2018-03-23,-0.012267067065448466,0.002495928246058767,0.2462849702858841,0.0,0.0,0.007213123381762062,0.014410881946902127,-0.04341414052338261,-0.0269398703756023,-0.054433598105725664,1
2018-03-30,-0.02096952115871867,-0.0034305432242827728,-0.04538995522143486,0.0,0.0,-0.0072131233817620145,-0.007173768054502785,-0.022613022812313886,-0.013687071901868488,-0.00804718831511085,1
2018-04-06,0.021669252366493433,-0.0036686120763677376,0.11362326168395408,0.0,-0.20999999999999996,-0.021762557360721222,-0.007237113892399377,0.02261302281231394,0.004568534265436877,0.031728294939861235,1
2018-04-13,0.022552344261549194,-0.0072674738469777405,-0.05555208060099405,0.0,0.0,0.043218613472358336,0.007237113892399435,0.0,0.0182102422769642,0.0,0
2018-04-20,-0.005259835236697586,0.0012468709953142648,-0.17266304500019616,0.0,0.0,-0.007100989926956675,-0.014430364490733155,0.01094673797897964,-0.02746980162669356,0.02313326040896501,0
2018-04-27,-0.009526567203141403,0.008841613387691885,-0.17802969392470036,0.0,0.0,0.014007528336710767,-0.029674697216915763,0.0,0.011827664163416707,0.007619231072010178,1
2018-05-04,-0.019096940250722665,0.008467411044452042,0.08411677218458267,0.0,0.16999999999999993,-0.021149471139629207,-0.00755532864084841,-0.010946737978979658,0.0,-0.0386106102599751,0
2018-05-11,0.042090851347547274,0.004396923367285599,0.07886437932306717,0.0,0.0,0.041926890784802495,0.03723002585776424,0.0,0.02754167001762186,0.05367709522944855,0
2018-05-18,-0.04344847880002278,0.008671181858078674,0.06231346537615622,0.0,0.0,-0.04192689078480263,-0.04475934308591331,0.05389568521543912,-0.03692295056476059,-0.061597453446903094,0
2018-05-25,-0.007687567678646244,0.003156516993437993,0.08377855468189808,0.0,0.0,-0.036323146385724675,-0.015492167150738465,-0.11110866870608664,-0.018934017389374985,0.019881370553828995,1
2018-06-01,-0.010437247013648475,-0.002698668663384236,0.05885879293745956,0.0,-0.020000000000000018,-0.03784699601329245,0.030576813019735975,-0.023832277279767246,0.01893401738937503,-0.015873349156290007,1
2018-06-08,0.026936624284684376,-0.005977791668490115,-0.10552052602650365,0.0,0.0,0.0378469960132924,0.029674697216915853,0.0,-0.018934017389374985,0.007968169649176881,0
2018-06-15,-0.021132275452903283,0.0019452464955136885,-0.03963879273079523,0.0,0.0,-0.007468617139109329,-0.029674697216915763,0.023832277279767194,-0.1058666912255164,-0.040491361354736875,0
2018-06-22,-0.018383940144690577,0.008682799858472388,0.047705984466342256,0.0,0.0,-0.03037837887418316,-0.015084645868997618,-0.04812094262412757,0.03651618440480681,-0.033616610798984974,0
2018-06-29,-0.012753903961409699,0.011490745033080852,0.02482915612436382,0.0,0.0,-0.031231886889487945,-0.015492167150738465,0.012153881098388612,-0.010299840164053846,0.0,1
2018-07-06,0.007738759983318587,-0.00456714403734061,-0.002954253922515333,0.0,-0.040000000000000036,0.03894049309044815,-0.0005515459507101226,-0.012153881098388606,0.02054258220967371,0.0,1
2018-07-13,0.0023577473096158233,-0.0094268587361846,-0.00897055207225651,0.0,0.0,0.0,0.0,-0.025155229570725766,-0.015323803707943083,0.0,1
2018-07-20,0.011880159818611225,0.0013832398511783273,-0.11180928152930973,0.0,0.0,0.015143920321823354,-0.008348554989607545,0.012588643298072235,-0.005218778501730592,0.0,1
2018-07-27,0.04822457551011787,-0.007950128348044207,-0.03291655830054988,0.0,0.0,0.05845955867915226,0.024935038184685492,0.048716328995798516,0.06515352556215916,0.025317807984289786,0
2018-08-03,-0.001682071484855611,-0.005347149565132315,-0.002828486943515365,0.0,-0.029999999999999805,0.00710098992695671,0.04016853320076484,-0.03614974272314504,-0.03961376604673685,0.016529301951210506,0
2018-08-10,-0.017543187455886764,0.007608438903589954,0.2094741762028294,0.0,0.0,-0.03746519851957906,0.11163945194269749,-0.037910575336344114,0.0050942891239582015,-0.05908891637000632,1
2018-08-17,-0.013174087315482804,0.0004935397609203578,0.04708058316644505,0.0,0.0,-0.007458236220216608,-0.03583877716345686,-0.03926099068846696,-0.015175647498677738,-0.017544309650909733,1
2018-08-24,0.04192701381730832,-0.004878564914339175,-0.06272021694641662,0.010000000000000009,0.0,0.0719754991204562,0.04283610132253348,0.01325794451372511,0.0,0.03478611608541582,0
2018-08-31,0.010863081112470115,0.006420470507769892,0.03185954563058893,0.0,0.0,-0.006986812229272639,0.0,0.013086040507575093,0.005084181068970662,0.016949558313773205,0
2018-09-07,-0.035109345456264054,0.0025066218077928197,0.07758628330769148,0.0,0.10000000000000009,-0.0211708569036685,-0.06493430481720115,-0.06706842774532285,0.0,-0.03419136474827931,1
2018-09-14,-0.011240002772939552,-0.0021348737278886623,-0.16396537854713666,0.0,0.0,-0.01441630182475618,-0.015091554695407431,0.013808540286475133,0.0,0.02575249610241455,1
2018-09-21,0.011315311149702918,0.000520215250787066,-0.07173035270708297,0.010000000000000009,0.0,0.021552075603628013,0.0,0.078932238891633,-0.030999028011907553,0.04149973090675284,1
2018-09-28,0.012169446047078508,-0.006211453246860032,-0.12229517199886651,0.0,0.0,0.03485075675966398,-0.0152381416914918,-0.05201633645408544,0.046091552381578374,0.06301296782873417,0
2018-10-05,-0.009192667569365091,0.006220740345918715,-0.1336994332228246,0.0,-0.020000000000000018,-0.02081567363486746,-0.01554965614358281,0.05201633645408547,-0.01509252436967084,-0.0468835858988505,0
2018-10-12,-0.034864523065130895,-0.002138307415385939,0.25669619793262083,0.0,0.0,-0.05753045067096702,-0.023664587581084428,-0.06531505063748706,-0.06288049562204123,-0.057629112836636416,0
2018-10-19,0.004731269134016699,-0.0006842938540924754,0.05499942913029436,0.0,0.0,0.02194329194254218,0.01584146882699348,0.039642699204701856,0.005385872412696194,-0.00851068966790862,1
2018-10-26,-0.05338950321522892,0.0035536896140282563,0.08759185542476508,0.0,0.0,-0.036905593204880995,-0.023942760251702833,0.0,-0.03831733524993253,-0.04367506350266153,1
2018-11-02,0.053703519969920364,-0.0004501943569683906,0.14080752267211857,0.0,-0.03000000000000025,0.029693120972458846,0.047315535149376524,-0.08107031679607382,0.016604989434049616,-0.03636764417087483,0
2018-11-09,0.01560778692973941,-0.0047206608632805475,-0.05865016360799533,0.0,0.0,0.007212472232422155,0.015238141691491878,0.05472633177477368,0.0534814313009533,0.0969922659873097,0
2018-11-16,-0.03037723539789001,0.006010367054027596,-0.018998894030251,0.0,0.0,-0.09092049407979755,-0.08699010833232156,0.0,-0.010461394952261985,-0.042925044717034115,1
2018-11-23,0.02729937113987911,-0.0052107782285150455,0.0746270626024318,0.0,0.0,0.046531287221267426,0.024436431491453144,-0.06892533239810157,0.025944190630916616,0.008733679968754852,1
2018-11-30,0.02909114095375384,0.00019339047344252628,-0.07753316154005073,0.0,0.0,0.02983195638504766,0.054968646571458384,0.06892533239810153,-0.005081061662323226,0.017241806434505954,1
2018-12-07,-0.004172668554076401,6.52317240743584e-05,0.008551759463715303,0.0,-0.25,-0.02234834273139841,-0.007653111422081811,-0.08317803337417796,-0.005218778501730592,0.016949558313773205,0
2018-12-14,0.009539980094743536,-0.00013512757927863311,0.03946583147616257,0.0,0.0,0.01496230126233863,-0.023372774897673743,0.0,0.04061798617476764,0.024897551621727087,0
2018-12-21,-0.01912759545781761,-0.0008531230413099428,0.021462193864306107,0.0,0.0,-0.03774106335356074,0.02337277489767382,-0.01476483538108529,0.004958173562681949,-0.008230499136515367,1
2018-12-28,0.0074332411738374385,0.003068772664988324,0.009239698921358229,0.0,0.0,0.007666964992521271,0.0,-0.01482895126938462,-0.04557615973744962,0.0,1
2019-01-04,0.0036478629010638537,-0.003236685854264318,0.03890852248404428,0.0,-0.16000000000000014,0.022615862140822708,0.02284882192251781,0.058045488249874315,0.02054258220967371,0.0,1
2019-01-11,0.021710574487609883,0.0009231738250499549,-0.07129302024110064,0.0,0.0,-0.022615862140822843,0.014896466708118531,0.02781042933722606,0.015092524369670776,0.024491020008295696,1
2019-01-18,0.018150412229902303,-0.0011680977773873109,-0.15586667885881034,0.0,0.0,0.022615862140822708,0.021934335290574498,0.02691590243754761,0.03440881934033832,0.04725288485054551,1
2019-01-25,0.008738470506951649,0.00020060882512823444,-0.15345670884128945,0.0,0.0,0.0,-0.02193433529057441,0.0,-0.01948092202102054,-0.007722046093910278,0
2019-02-01,-0.0022161159446315456,0.0006924909314440294,-0.21686891974561176,0.0,-0.08999999999999986,-0.014987678695771355,-0.014896466708118656,-0.06892533239810157,0.004902620128527365,0.0077220460939103185,0
2019-02-08,-0.016564746830231725,0.005615446035584222,0.027906656378556993,0.0,0.0,-0.02304030632948469,0.007480874464381382,-0.043846487626546256,0.038417148946969244,-0.0717439048588413,1
2019-02-15,-0.006781334127701805,0.0047355426955565764,0.04609026954462826,0.0,0.0,0.015412122884433282,-0.015091554695407431,0.014828951269384607,-0.08866399447242812,0.016393809775676352,0
2019-02-22,0.00748623534333185,0.0007494324841178586,0.04857249021607017,0.0,0.0,-0.015412122884433284,0.02250714693914466,0.029017536357161717,-0.005218778501730592,-0.008163310639160981,0
2019-03-01,-0.009665496413328447,-0.007879769042352462,-0.023975628712155417,0.0,0.06000000000000005,-0.023490980891782646,-0.03774528863063646,0.028200889674078963,-0.02621634424075311,-0.016529301951210582,1
2019-03-08,-0.014740944976486524,-0.0005507779005399804,-0.11550187382559998,0.0,0.0,-0.03223113378393166,-0.039214243724667266,-0.0424535906501553,0.0,0.0,1
2019-03-15,0.02035711237448323,-0.0005534073056138768,-0.06601965918982897,0.0,0.0,0.02424359160746285,0.023664587581084476,0.042453590650155165,0.01575989843851912,0.0408219945202552,0
2019-03-22,-0.011639129539555077,-6.745291963204573e-05,-0.18081156974890503,0.0,0.0,-0.008051857069104744,-0.015718351101104006,0.013808540286475133,-0.01045993073509115,-0.016129381929883755,1
2019-03-29,-0.003027301990904267,0.001297089402068721,-0.12584578190631618,0.0,0.0,-0.00810617095399177,0.007895232347013167,-0.04200942996055396,-0.010620965071470026,-0.041499730906752734,1
2019-04-05,0.016722919664028897,-0.003430016207939889,0.3940013159712975,0.0,0.009999999999999787,0.03206018991008708,0.02337277489767382,0.05562661821469986,0.026354386094194323,0.01680711831638119,1
2019-04-12,0.006626008018540478,-0.0026889328866902653,0.017937851218965968,0.0,0.0,-0.007914619710521775,0.015238141691491878,0.039642699204701856,-0.005273490287633058,0.008298802814695064,1
2019-04-19,-0.0005705748379144048,-3.505987642928399e-05,0.024407126794742773,0.0,0.0,-0.007987542176468744,0.02250714693914466,0.025672351432785144,0.01222231200645183,0.016393809775676352,0
2019-04-26,0.002908641638953736,0.004198433156436526,-0.11394280569314627,0.0,0.0,0.023680338781181663,-0.007415592243737151,-0.05201633645408544,0.0,0.0,0
2019-05-03,-0.022668316565077746,-0.004616909231673941,0.050603950974050696,0.0,-0.03999999999999959,-0.023680338781181597,-0.02267658496481753,0.0,-0.015956588905394156,0.0,0
2019-05-10,-0.05639724545796358,0.0048217147137293494,0.07719366615435577,0.0,0.0,-0.03249385740607907,-0.07940507806291142,-0.08317803337417796,0.0053988866996465355,-0.08479653666007704,0
2019-05-17,-0.0034550083954612877,0.0024776132770934845,-0.010087992544615771,0.0,0.0,-0.02515456941594144,-0.025054128128529526,0.02845170159940438,0.0,-0.05455898425043425,1
2019-05-24,0.0017609866073243082,-0.0036837764975027557,0.1371459750551136,0.0,0.0,0.008458401818612741,0.0,-0.05804548824987421,-0.010777210931326168,0.00930239266231363,1
2019-05-31,0.02308849463936462,-0.002433048656336826,0.06174295042949103,0.0,0.0,0.04113816793430286,0.02505412812852958,0.014828951269384607,-0.010779400963491528,0.02739897418811456,1
2019-06-07,0.01827078354120383,-0.00521021723251666,-0.23936806038390468,0.0,-0.3700000000000001,0.06257068646684087,0.048379191743156004,-0.029886615413721302,0.03211431410056528,0.06115442315333044,1
2019-06-14,0.002566203735388127,-0.0005330884853495862,-0.017556828569204593,0.0,0.0,0.007483613653649202,0.0,-0.015124034740223165,0.015644184149261112,0.01680711831638119,1
2019-06-21,0.009515217238816095,-0.0006743999682248521,-0.04622331668303177,0.0,0.0,0.022348342731398338,0.01567082809071561,0.015124034740223094,-0.026201886355008717,-0.016807118316381174,1
2019-06-28,0.00834778002870049,-0.0020518426715615905,0.04830528706338569,0.0,0.0,-0.007386041469059679,-0.01567082809071564,0.029886615413721278,0.04160509503229076,0.008438868645864604,0
2019-07-05,0.006141767777209238,0.0009299687188392234,-0.09766691458366958,0.0,-0.2200000000000002,-0.022445914915987967,-0.015841468826993516,0.014764835381085344,-0.020613794420990254,-0.042925044717034115,1
2019-07-12,-0.01144435201368921,0.005051428635892658,-0.0012962801571661739,0.0,0.0,-0.015295148437572811,0.013242148988419921,0.0,-0.0051823804739402485,-0.026668247082160954,0
2019-07-19,0.012306487260131149,-0.00472908441418051,-0.19091003030536538,0.0,0.0,0.030282827133344077,0.016660632711021278,-0.029593786650469883,0.0,-0.055569851154810765,0
2019-07-26,-0.016448319349947654,0.005508466635270766,-0.1641442341752914,0.0,0.0,-0.007504065042122089,-0.025090324808014753,0.029593786650469828,-0.021207806837006626,-0.03883983331626401,0
2019-08-02,-0.039489464107520224,0.007667730477946708,0.2501335222455244,0.0,-0.19999999999999996,-0.04568533984910909,-0.034455982648106606,-0.09122115078777719,-0.06631199416901012,-0.10426101032440939,0
2019-08-09,-0.04093460280362516,0.004218912099249126,0.2648152753668796,0.0,0.0,-0.00816785042920696,0.017369734214277722,-0.06550182013801809,0.005715271969754625,-0.056512210263342334,0
2019-08-16,-0.030295298542420884,0.003173862065786962,0.20239653111254427,0.0,0.0,0.008167850429207008,0.008584892092495093,-0.016932904178320527,-0.01717582087235885,-0.047628048989254705,1
2019-08-23,0.018984206589500056,0.009274374258381455,0.07952520608230688,0.0,0.0,0.016126670398150352,-0.00858489209249506,0.0,0.005720039881329032,0.07061756721395342,1
2019-08-30,0.014895543790456732,-0.0011560325159286587,0.20836462612770504,0.0,0.0,-0.01612667039815025,0.0,0.03393277363394105,-0.011534612625111402,-0.011428695823622857,1
2019-09-06,-0.0059419834985345674,-0.007869475465313903,-0.04881462267084419,0.0,0.09000000000000008,0.016126670398150352,0.0338867405943493,-0.051522462305745434,-0.005833082684517252,-0.03509131981127017,1
2019-09-13,0.03624733299386335,-0.003006667462595095,-0.14869735042874618,0.0,0.0,0.0392269448620528,0.06455990068588005,0.11595120248269125,0.028823476300658433,0.04652001563489291,0
2019-09-20,-0.013355791181555622,0.0111344242159512,0.024651937599198037,0.0,0.0,-0.031261664344383044,-0.03180260178747419,0.015518875758199388,0.005615419582988773,-0.02298951822469872,0
2019-09-27,0.0066818970700545975,0.0020022723454729014,-0.23669391403736423,0.0,0.0,0.0,-0.008089904804033508,-0.04729642300085643,0.033364646550091755,0.13062018241706422,0
2019-10-04,-0.030252082375522658,-0.014954769535297991,0.12949331198028674,0.0,-0.06000000000000005,-0.05716148373551534,-0.016377561446877898,-0.016278630740901485,-0.02765403507623218,-0.041672696400568074,1
2019-10-11,0.018103445308902445,-0.0040760563515756945,-0.07435348243049505,0.0,0.0,0.008372937397254674,0.024467466250911393,0.03212938848901028,0.022216102170070987,0.04167269640056808,1
2019-10-18,0.0022383271844463194,-0.004795568753984591,-0.05376623960754328,-0.010000000000000009,0.0,-0.008372937397254764,0.02397178403086926,0.07645631540669198,-0.01107580197750639,0.040005334613699206,1
2019-10-25,0.004847913421432908,-0.0004111861376066472,0.014852446342566543,0.010000000000000009,0.0,0.008372937397254674,0.04612083787169314,-0.045010650153944405,-0.011140300192564628,-0.02985296314968116,1
2019-11-01,0.008619144898560503,-0.006559737314151937,-0.09557026927110401,-0.010000000000000009,0.08999999999999986,0.0,-0.03829002011508813,-0.04729642300085643,-0.07590520618156514,0.010050335853501286,1
2019-11-08,0.027582003616333367,0.0032407022636691462,0.23772290739380444,0.0,0.0,-0.008372937397254764,-0.056270068038385586,0.03177754724265699,0.0,0.009950330853168092,0
2019-11-15,-0.00961843591288907,0.002416636620108744,-0.02966658906299575,0.0,0.0,-0.02552857648707344,-0.008289832647494437,-0.048056177983558386,0.0,0.00985229644301164,0
2019-11-22,-0.020637939611004647,0.005162581086789264,-0.015380953791037202,0.0,0.0,0.017094971405529014,0.0,0.03212938848901028,-0.006024988020367129,0.0,0
2019-11-29,-0.013480207255520104,0.00394085748082889,-0.12821154417569872,0.0,0.0,-0.07019935477953454,0.00828983264749453,-0.032129388489010334,-0.012299018221130805,-0.04000533461369925,0
2019-12-06,-0.04056746526340606,-0.00894674622569399,-0.47704669779112385,-0.010000000000000009,-0.020000000000000018,-0.05608971956105772,-0.0953302035484048,0.016278630740901467,0.00617248161057861,-0.052367985517315925,1
2019-12-13,0.015982654397399165,-0.0017249676311100449,0.4226681944794957,0.0,0.0,0.0,0.02688350313312816,0.015850757748108932,0.012151524630919355,0.07257069283483537,1
2019-12-20,0.010168818658538052,-0.003106350333748514,0.009455225375709739,0.0,0.0,0.019046214635352696,0.017629682429107063,0.01592678949454802,0.03575569882405846,-0.010050335853501338,1
2019-12-27,0.01107544886139032,0.0012939209836500252,0.01851409730004802,0.010000000000000009,0.0,-0.00947776321655092,0.008640444744325997,0.0,0.011647655428299543,0.02985296314968113,1
2020-01-03,0.010278171999174197,-0.004018737544491888,0.15966696407020567,0.0,0.20000000000000018,0.009477763216550828,0.008584892092495093,0.015518875758199388,0.017175820872358805,0.019418085857101516,1
2020-01-10,-0.002791419355196584,-0.0022928972722260493,0.02988518955120993,0.0,0.0,0.0,0.03359168114934867,-0.04729642300085643,-0.011455780991029724,-0.029270382300113224,0
2020-01-17,0.0037017809879370147,0.0015763419866706152,-0.13826693818027586,0.0,0.0,0.009390007040875847,-0.01666063271102125,0.015850757748108932,0.005740509021275065,0.0,0
2020-01-24,-0.010008789787437751,0.004054490489963256,0.021797113183516032,0.0,0.0,0.018521979555518354,-0.025515940530822456,-0.01585075774810888,0.0,-0.009950330853168092,0
2020-01-31,-0.04189059418563885,0.009012323989163963,0.11340792640580077,0.0,0.0,-0.04695820123174697,-0.017369734214277684,-0.049651062389909247,-0.01146054890260403,-0.020202707317519466,1
2020-02-07,0.02121676291040849,-0.005119230183845937,-0.08959635749592317,0.0,-0.14000000000000012,0.04695820123174703,0.02595462630677262,0.033372431649007724,-0.005814572743782263,0.040005334613699206,0
2020-02-14,0.002409189212112641,-0.005742989556397161,-0.013870784386347654,0.0,0.0,-0.009218107424896135,-0.00858489209249506,0.04805617798355842,-0.023515640870716763,-0.04000533461369925,0
2020-02-21,-0.012731449709694212,0.009532433858694213,-0.007191350015009822,0.0,0.0,-0.047402262539541905,0.0,-0.03177754724265695,0.023515640870716666,0.0,0
2020-02-28,-0.1660969315461063,0.008830478948949512,0.582207466545163,0.0,0.0,-0.0914353741218699,-0.1585355022323789,-0.10170657885251527,-0.09767639495046337,-0.2282586519809802,0
2020-03-06,-0.0023205018166590884,-0.006465569731339899,0.22159086021395283,-0.010000000000000009,-0.2899999999999998,-0.021505384022847424,0.02008865400710767,-0.09359367763975988,-0.006373681659676026,0.012739025777429932,0
2020-03-13,-0.2561782368907262,0.017624728306673946,0.6425579752218392,-0.010000000000000009,0.0,-0.2591093241525017,-0.35253123985492973,-0.29428330644657724,-0.1914046033121571,-0.3621146672345505,1
2020-03-20,0.08585035567332153,0.033591143368989995,0.13776427110625475,-0.51,0.0,-0.02857417779273093,-0.10371762880818748,-0.05406669051189908,0.045754471195835505,0.16705408466316607,1
2020-03-27,-0.00844718144250978,0.0021711414518753463,0.03337556659860785,-0.010000000000000009,0.0,-0.014597285839914468,-0.03172030890158963,0.17767812845875214,-0.02261051715972232,-0.11394425934921797,1
2020-04-03,0.020507830489655696,0.010637278686437499,-0.02828799312632247,0.0,-0.3400000000000001,-0.029853783642930017,-0.03293701057882833,-0.0976067194248082,-0.1302413334898001,-0.01739174271186922,1
2020-04-10,0.07000487406440474,-0.008119017772358876,-0.4949705645249019,-0.47,0.0,0.029853783642930027,0.048919257857211663,0.025294148814411575,0.0,0.05129329438755069,0
2020-04-17,0.006090149048647805,-0.006296520896947313,-0.10764649351396513,0.0,0.0,-0.029853783642930017,-0.03223167016803788,-0.13353787544558687,0.04256907165481898,-0.051293294387550696,1
2020-04-24,-0.01467415951555751,0.003800300250438465,-0.15443939995792713,-0.010000000000000009,0.0,-0.046521344053961335,-0.10363676513938744,-0.028989062249022247,-0.0601537483657867,-0.017699577099400635,1
2020-05-01,0.028778300448976255,0.0066449805998577355,-0.01921216690947911,-0.009999999999999898,-0.10999999999999988,0.046521344053961355,0.053073880031759404,0.13723278888019758,0.008831571607153017,0.0,0
2020-05-08,-0.025917068167944018,-0.003790467400352613,-0.06418719445086057,0.0,0.0,-0.046521344053961335,-0.03506870267612839,-0.05267107208912542,-0.1614746488887096,-0.15415067982725836,1
2020-05-15,-0.021359393984430965,0.003851768874453451,-0.10702407542394496,0.0,0.0,-0.01599657035498164,-0.018005177355630956,-0.05557265454204999,-0.02088363679328666,-0.021053409197832607,1
2020-05-22,0.03615141145275029,-0.012089696695708875,-0.05963544214418869,0.0,0.0,0.0317474388639361,0.018005177355630914,-0.028989062249022247,0.031164152605631473,0.0,1
2020-05-29,0.05501388580069257,-0.014323739845170267,0.0019205857325565322,-0.4,0.0,0.030770475545006795,0.03506870267612841,0.028989062249022163,0.06895131927102008,0.15718558352241274,1
2020-06-05,0.06724325988077212,-0.0031542322885652085,-0.08696790044027482,-0.010000000000000009,-0.040000000000000036,0.04445106948284449,0.08279455527566597,0.20585044605598357,0.10828237285496863,0.13580154115906162,0
2020-06-12,-0.02954528786587133,0.0021421797823648614,-0.012108900456531626,0.0,0.0,-0.044451069482844524,-0.04891925785721163,-0.0976067194248082,0.008525708389224888,-0.03226086221822155,0
2020-06-19,0.010576519068772989,0.004877647843127831,0.024673947953306474,0.0,0.0,0.029853783642930027,0.01668758768917365,-0.0260047185220449,-0.02581216233503409,0.016260520871780326,0
2020-06-26,-0.02714840096791839,0.0003671606212231525,0.003577061741807046,-0.010000000000000009,0.0,-0.029853783642930017,-0.0505628851076282,-0.026666353567080574,-0.06275917912578304,-0.01626052087178029,1
2020-07-03,0.0233299631052343,-0.0006986164544090047,-0.000606001027993828,0.0,0.020000000000000018,0.029853783642930027,0.05056288510762811,0.052671072089125456,0.05400607402196833,-0.016529301951210582,0
2020-07-10,-0.0020510091314569706,0.00022172924262788682,-0.17251910084710365,0.0,0.0,0.014597285839914553,0.016249422889654717,-0.0260047185220449,-0.0088315716071529,-0.016807118316381174,1
2020-07-17,-0.0006846055854019288,0.002869083090644702,-0.2284865760617812,-0.010000000000000009,0.0,0.0,-0.016249422889654603,0.0,-0.00881798696774209,-0.08855339734144495,0
2020-07-24,0.007924907754452487,-0.016587511166311485,-0.12420478617140612,0.0,0.0,-0.014597285839914468,0.0,-0.026666353567080574,-0.02711871265134105,-0.018692133012152747,1
2020-07-31,-0.02392039973434203,0.0017466619387974172,0.19759327519900513,-0.01999999999999999,0.0,-0.060624259187936895,-0.08563158778375649,0.0,-0.0962499604648823,-0.12014431184206334,1
2020-08-07,0.027724614314625178,0.00023341321610015824,0.0688495772213839,0.0,-0.010000000000000009,-0.04801053297220004,0.0,0.0,-0.041340053990877916,0.0,1
