0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.229,-0.1805,0.209,0.0485,0.0365,-0.2215,0.176,-0.236,-0.116,0.103,0.009,-0.208,-0.8615,-0.0235,0.0555
-0.822,0.082,0.13,0.0155,0.007,0.265,0.3155,0.084,0.2515,0.0245,0.0165,0.261,-0.5735,0.111,0.1995
-0.8505,0.07,0.0755,0.0265,0.032,-0.132,0.5615,-0.0615,-0.0725,0.0525,0.0255,-0.1295,-0.4835,0.006,-0.1005
-0.253,-0.2275,0.2595,0.0245,0.017,0.369,0.828,0.046,0.1885,0.0265,0.0475,0.3545,0.026,0.034,0.343
0.624,0.5985,0.029,0.0295,0.041,-0.6655,0.1065,-0.0525,-0.659,0.068,-0.028,-0.634,0.0385,-0.0005,-0.641
0.029,0.919,0.121,0.045,0.0005,-0.8595,0.1815,-0.5965,-0.584,0.1495,-0.1775,-0.776,-0.5795,-0.563,-0.108
0.002,-0.027,0.764,0.0395,0.007,0.7695,0.5165,0.3965,0.536,0.114,0.152,0.757,-0.455,0.4125,0.5105
0.4405,-0.116,0.2245,0.052,0.0355,0.3305,0.0445,0.055,0.323,0.2125,0.0945,0.311,-0.495,0.1835,0.2035
-0.1905,0.809,-0.16,0.029,0.017,-0.7965,-0.251,-0.5355,-0.5115,0.138,-0.188,-0.7365,-0.579,-0.512,-0.238
-0.0545,0.6155,-0.3865,0.0425,0.0125,-0.738,0.0675,0.0465,-0.7135,0.1445,-0.143,-0.6925,0.961,0.0195,-0.087
0.277,0.3545,-0.105,0.025,0.0005,-0.327,0.031,0.058,-0.324,0.223,-0.072,-0.2765,0.9425,0.023,0.093
0.273,0.369,-0.606,0.0405,0.0035,-0.7365,0.0295,0.0235,-0.7225,0.24,-0.2535,-0.648,0.955,0.043,0.107
0.373,0.4465,-0.5725,0.037,0.0285,-0.7435,0.076,0.0305,-0.7465,0.1365,-0.124,-0.6915,0.9695,0.047,0.133
0.541,0.677,-0.4305,0.0355,0.0235,-0.8875,-0.1495,-0.4945,-0.6615,0.1755,-0.2115,-0.8105,0.965,0.0325,0.2085
0.0065,0.5245,-0.6005,0.0215,0.055,-0.8135,-0.565,-0.448,-0.3605,0.166,-0.2035,-0.7305,0.824,0.011,0.4615
-0.6965,0.054,-0.1705,-0.032,0.0195,-0.4405,-0.819,-0.1235,-0.024,0.237,-0.189,-0.389,0.281,0.037,0.454
-0.1275,-0.624,-0.4035,0.0555,0.0335,-0.814,-0.841,-0.1075,0.0205,0.2145,-0.204,-0.734,0.416,0.0165,0.74
0.6585,-0.086,-0.468,0.0165,0.028,-0.66,-0.458,0.2595,-0.482,0.224,-0.1825,-0.583,-0.248,0.039,0.6475
0.3715,0.017,-0.18,0.039,0.0345,-0.206,-0.0785,0.0985,-0.1955,0.2535,-0.096,-0.167,0.385,0.018,0.2145
0.5795,-0.1495,-0.4405,0.0055,0.0345,-0.617,-0.246,0.282,-0.51,0.093,-0.0795,-0.5785,-0.1665,0.0385,0.626
0.2575,0.0385,0.0955,0.016,0.0145,0.069,-0.318,-0.019,0.0525,0.082,0.061,0.08,-0.0755,0.03,-0.0255
0.0495,0.0685,-0.81,0.0495,0.016,-0.8515,-0.5635,0.682,-0.0275,0.0425,0.045,-0.827,-0.2415,0.2195,0.8095
0.0215,0.0225,-0.4245,0.015,0.009,-0.448,-0.6195,0.118,-0.261,0.0535,0.0375,-0.4285,-0.2405,0.156,0.4435
0.601,0.045,-0.696,0.046,0.0065,-0.879,-0.399,0.825,-0.0315,0.0885,-0.0005,-0.85,-0.71,0.539,-0.098
0.4095,0.0075,-0.621,0.027,0.021,-0.7225,-0.659,0.458,0.1375,0.079,0.0335,-0.6885,-0.655,0.406,0.268
0.215,0.0465,-0.7655,0.033,0.0485,-0.8435,-0.654,0.401,-0.3645,0.0865,0.038,-0.8055,0.0985,-0.0085,0.8365
0.094,-0.6615,-0.358,0.023,0.0145,-0.8055,-0.337,0.7025,0.3,0.11,-0.0695,-0.7735,-0.219,0.2385,0.7295
0.02,-0.3705,-0.25,0.0315,0.0205,-0.4825,-0.0355,0.3215,0.4855,0.0875,-0.016,-0.4525,-0.3885,0.224,0.392
-0.0835,0.1485,0.1885,0.0175,0.026,0.203,0.0315,0.002,-0.126,0.127,0.081,0.185,-0.6145,-0.1055,-0.01
0.3615,-0.0305,0.026,-0.016,0.0235,-0.0385,-0.025,0.104,0.06,0.1585,0.0115,-0.0275,-0.6095,0.045,0.047
0.107,-0.4695,-0.4265,0.017,0.0285,-0.681,-0.5815,0.414,0.397,0.104,0.0435,-0.6515,-0.818,0.2335,0.1755
0.0215,0.023,0.384,0.053,0.0295,0.361,-0.0725,0.3,0.2525,0.145,0.0455,0.36,0.898,0.1415,-0.093
0.033,0.0115,0.8935,0.0385,0.0195,0.8905,0.008,0.8675,0.2505,0.1585,0.1005,0.86,0.295,0.122,0.8105
-0.1085,0.1515,0.869,0.0315,0.006,0.8955,-0.0615,0.631,0.63,0.079,0.0505,0.8835,0.5055,0.1725,0.7515
-0.7695,0.1395,0.1855,0.0245,0.0265,0.374,-0.66,0.2085,0.173,0.037,0.028,0.364,0.8815,0.098,0.0925
0.0725,-0.3425,0.8215,0.0375,-0.017,-0.8185,-0.4175,0.0425,-0.6645,0.2595,0.034,-0.7915,-0.037,0.094,0.8365
0.086,-0.207,0.8945,0.051,0.038,-0.843,-0.264,0.0595,-0.7785,0.3995,0.036,-0.7645,-0.547,0.0575,0.681
-0.0425,0.3355,0.8895,0.0025,0.0185,-0.8695,-0.483,0.2995,-0.6335,0.185,0.011,-0.828,-0.089,0.0495,0.8755
0.0065,0.161,0.91,0.057,0.0295,-0.8435,-0.621,0.61,-0.1105,0.5135,0.037,-0.702,-0.3355,0.0495,0.804
0.2755,-0.25,0.593,-0.014,0.009,-0.602,-0.4335,0.538,0.11,0.3305,0.0485,-0.5495,0.728,0.0435,0.416
0.4275,-0.592,0.532,-0.029,0.0335,-0.8405,-0.7175,0.5075,0.162,0.294,-0.082,-0.783,0.9785,0.0075,-0.035
0.2375,0.009,0.9225,0.0285,0.0295,-0.872,-0.381,0.7155,-0.39,0.256,0.0085,-0.821,0.0645,0.023,-0.8395
