0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.041,0.046,0.9035,0.0125,0.0285,0.9105,-0.709,0.0555,0.565,-0.2625,0.3595,0.76,-0.1815,-0.8095,0.1795
0.9215,0.015,0.0255,-0.0645,0.005,0.019,-0.224,0.037,0.03,-0.5075,0.0405,-0.0075,0.597,0.0305,0.004
0.578,0.2135,0.518,0.0365,-0.002,0.656,-0.1215,0.049,0.636,-0.4035,0.3565,0.481,-0.649,-0.339,0.1125
0.7435,0.0445,0.055,0.026,0.0425,0.0345,0.05,0.0345,0.0315,-0.444,0.027,0.029,-0.875,0.015,0.04
0.8445,0.3225,0.04,0.0455,0.014,-0.5545,0.0035,-0.121,-0.4965,-0.5465,-0.335,-0.0735,-0.4225,0.0365,0.4875
0.789,-0.046,0.2225,-0.0795,0.0185,0.3295,-0.237,0.104,0.308,0.6,0.2205,0.078,-0.637,0.0375,-0.1715
0.352,0.303,0.041,-0.0635,0.015,-0.2415,-0.4755,-0.0565,-0.151,0.607,-0.1635,0.0905,-0.4815,0.0855,0.2225
0.3195,0.429,0.008,0.0305,0.0395,-0.3285,0.0515,-0.0155,-0.319,0.605,-0.2775,-0.034,-0.3755,0.324,0.1685
0.2115,-0.158,0.9025,0.0,0.0575,0.936,0.0315,0.07,0.9285,0.471,0.524,0.6845,-0.554,0.055,0.729
0.034,0.061,0.913,0.0065,0.047,0.912,0.073,0.064,0.9,0.476,0.2655,0.749,-0.275,0.0625,0.838
0.2875,-0.287,0.903,-0.0145,0.0065,0.972,-0.338,0.097,0.8895,0.681,0.3585,0.5985,-0.5035,-0.06,0.767
0.762,-0.15,0.3585,-0.198,0.037,0.622,-0.4835,0.233,0.4945,0.7945,0.273,0.258,-0.778,0.04,0.2885
0.461,-0.221,0.483,-0.1295,0.027,0.604,-0.6215,0.3235,0.349,0.746,0.252,0.322,-0.7665,0.0275,0.2965
0.636,0.1335,-0.1055,-0.1,0.031,-0.162,-0.4805,-0.052,-0.0795,0.7305,0.0285,-0.0855,-0.37,0.018,-0.135
0.724,0.3075,-0.3715,-0.0375,0.04,-0.722,-0.4925,-0.1875,-0.505,0.8785,0.272,-0.1755,-0.26,0.014,-0.623
0.6515,0.688,-0.1895,0.0445,0.004,-0.8905,-0.0735,-0.0755,-0.862,0.9085,0.3635,0.015,-0.23,0.148,-0.7885
0.304,0.77,0.3745,0.001,0.0535,-0.7825,-0.341,-0.2655,-0.6075,0.759,0.265,-0.418,-0.1915,0.222,-0.6805
0.548,0.3595,0.143,0.042,0.051,-0.35,-0.497,-0.155,-0.145,0.872,0.1535,-0.0775,0.047,0.01,-0.3395
0.2355,0.418,0.089,0.007,0.035,-0.3535,-0.447,-0.142,-0.174,0.9335,-0.074,-0.052,-0.119,0.1175,-0.323
0.361,-0.5335,-0.045,-0.004,0.028,0.6705,-0.803,0.278,0.0765,0.695,0.1325,0.4685,0.0305,0.057,0.65
0.564,-0.246,0.122,0.0735,0.0325,0.335,-0.774,0.189,0.148,0.589,0.064,0.2555,0.1795,-0.18,0.2755
-0.167,-0.059,0.12,0.0165,-0.013,0.183,0.053,0.057,0.177,0.053,0.04,0.176,-0.046,-0.094,-0.0205
-0.691,-0.534,-0.072,-0.002,0.023,0.9865,-0.336,0.0445,0.9095,0.6095,0.251,0.7265,-0.163,-0.5835,-0.626
-0.4615,-0.7265,-0.167,0.026,0.0565,0.9825,-0.4475,0.0995,0.853,0.7845,0.312,0.5065,0.251,-0.3435,-0.7785
-0.394,-0.1095,-0.0825,0.0055,0.006,0.3,-0.6745,0.0925,0.21,0.609,0.0655,0.2235,-0.037,0.081,-0.243
0.7735,-0.385,-0.1245,0.0455,-0.0035,0.7225,-0.744,0.0665,0.368,0.32,0.094,0.669,0.0465,-0.3845,-0.527
0.637,0.633,-0.349,0.0335,0.014,0.9585,-0.3775,0.0315,0.858,0.06,0.041,0.9345,0.0165,-0.214,-0.8545
0.4975,0.218,-0.722,0.0535,0.0065,0.8975,-0.704,0.3565,0.492,0.018,0.034,0.883,0.0435,0.124,-0.8265
0.0165,0.027,-0.9275,-0.0025,0.008,0.9855,-0.609,0.216,0.656,0.12,-0.0385,0.953,0.0825,-0.058,-0.904
0.316,-0.264,-0.5615,0.0015,-0.0045,0.7015,-0.5595,0.242,0.5175,0.162,0.0015,0.6755,0.099,-0.273,-0.5645
-0.273,0.0015,-0.613,0.0305,0.0275,0.699,-0.045,0.099,0.693,0.221,-0.0585,0.671,-0.3385,0.1295,-0.55
0.1085,0.124,-0.5115,0.0135,0.048,0.5795,-0.1705,0.094,0.5665,0.6645,-0.0805,0.4295,-0.3115,0.1125,-0.452
-0.0955,-0.592,-0.528,0.0,0.0015,0.8975,-0.802,0.06,0.3715,0.709,-0.155,0.614,-0.139,-0.715,-0.3435
0.137,-0.0555,0.001,0.029,-0.002,0.1315,-0.7585,0.1115,0.0575,0.8895,0.008,-0.043,-0.246,-0.0435,-0.06
0.142,0.735,0.5545,0.0265,0.0335,-0.8315,-0.5155,-0.051,0.72,0.931,0.187,-0.176,0.071,0.0295,0.853
0.246,0.743,0.044,0.024,0.0175,-0.6865,-0.6285,-0.0635,0.5115,0.441,0.632,-0.0515,-0.0125,0.229,0.6675
0.36,0.731,-0.283,0.0255,0.042,-0.7715,-0.3125,-0.123,0.7525,0.4325,0.707,0.1825,-0.248,0.386,0.6535
0.556,0.1785,-0.4195,0.02,0.025,-0.549,0.1295,0.0735,0.625,0.453,0.507,-0.131,-0.2725,0.4045,0.382
0.0375,0.0505,0.468,-0.023,0.031,0.461,0.204,0.015,-0.378,0.427,-0.344,0.162,-0.7015,-0.1525,-0.127
0.266,0.04,0.001,0.0025,-0.003,-0.0185,-0.2555,0.0035,0.065,-0.583,0.056,0.0245,-0.596,0.052,0.066
0.3115,0.099,-0.465,-0.022,0.0215,-0.541,0.4045,0.534,0.0715,-0.564,0.401,-0.051,-0.4325,0.133,0.482
0.0715,0.0345,0.0125,0.045,0.0275,-0.007,0.4195,0.0905,0.023,-0.575,0.078,0.0525,-0.5665,0.0725,0.0295
0.1615,0.0445,-0.3965,-0.011,0.0145,-0.4275,0.6465,0.3475,0.194,-0.5025,0.288,-0.211,-0.8425,0.133,0.1265
0.0275,0.0335,0.0635,0.002,0.0075,0.0465,0.4805,0.0135,0.0315,-0.5845,0.012,0.0465,-0.391,0.042,0.0075
0.0605,0.0585,0.86,0.0055,0.0185,0.8605,0.6165,0.0475,-0.6165,0.0345,0.0215,0.8385,-0.774,0.0265,0.414
0.0395,0.037,0.2385,-0.018,0.0155,0.216,0.172,0.0325,-0.1495,0.001,0.0235,0.2185,-0.7625,-0.029,-0.009
0.034,0.0355,0.9375,-0.0295,-0.004,0.935,-0.209,0.025,-0.803,-0.026,-0.172,0.8685,0.032,0.067,0.9
0.335,-0.026,0.922,0.0155,0.006,0.987,-0.512,0.004,-0.706,-0.0465,-0.1885,0.9335,0.0535,0.0755,0.954
0.1965,-0.08,0.1585,0.0275,0.009,0.2065,-0.116,0.094,-0.1235,0.0185,0.025,0.2005,-0.473,-0.1185,-0.01
-0.4225,-0.4575,0.6245,0.0355,0.034,-0.8735,-0.323,0.089,0.8655,-0.344,-0.755,-0.0355,0.1405,-0.5475,0.6695
-0.0965,-0.168,0.8595,0.0325,0.045,-0.834,-0.79,0.236,-0.1015,-0.3045,-0.612,0.439,0.706,-0.4075,0.423
-0.071,-0.2465,0.103,0.0265,0.0035,-0.238,-0.7745,0.1165,0.1355,-0.2915,-0.18,-0.086,0.42,-0.192,0.1225
-0.2125,0.031,0.39,-0.0025,0.028,-0.3445,0.0215,0.0035,-0.351,0.182,-0.058,-0.329,0.04,-0.0265,-0.329
-0.161,0.117,0.833,0.022,0.0215,-0.781,0.0685,0.0235,-0.767,0.003,0.009,-0.7695,-0.048,-0.4115,-0.6265
-0.778,-0.319,-0.1095,0.0255,0.0285,0.878,0.031,0.044,0.869,0.353,0.628,-0.513,-0.0755,0.0845,0.843
0.929,0.0405,-0.1695,0.062,0.03,0.619,0.034,0.0175,0.618,0.4555,0.486,0.2105,0.029,0.0485,0.5995
0.839,-0.327,-0.11,0.039,0.007,0.7675,0.0005,0.06,0.757,0.285,0.369,0.6445,0.044,0.048,0.7525
0.9165,0.0375,0.306,-0.0495,0.0155,0.874,0.361,0.338,0.7525,0.5875,0.027,0.659,-0.299,0.4625,0.639
0.6545,-0.2615,-0.4405,0.0075,0.0215,0.7505,0.028,0.375,0.6345,0.963,0.0315,0.1665,0.3575,0.4445,0.523
-0.487,-0.5095,-0.371,0.0305,0.022,0.909,0.15,0.644,0.634,0.3155,0.011,0.8425,0.298,0.835,0.2025
-0.5155,0.441,-0.5935,0.039,0.0335,0.9755,0.3335,0.5965,0.7065,0.6365,0.045,0.784,-0.7535,0.491,0.182
-0.887,0.028,-0.122,0.044,0.02,0.984,0.471,0.208,0.852,-0.418,-0.0005,0.8375,-0.391,-0.3235,0.7565
-0.2355,-0.0565,-0.4215,0.0335,0.0155,0.526,-0.145,0.261,0.4475,-0.8775,0.0015,0.1245,-0.128,-0.447,-0.0395
-0.219,-0.828,-0.116,-0.001,0.0185,0.98,0.912,0.341,-0.201,-0.0015,-0.0085,0.9615,0.428,-0.099,0.846
0.401,-0.5865,0.646,0.0075,0.005,0.985,0.0635,0.0445,0.9695,0.016,0.034,0.964,0.773,0.024,0.6025
0.0555,0.063,0.705,0.027,0.011,0.7125,0.0495,0.061,0.7045,-0.4825,0.129,0.5635,0.5005,-0.08,0.5705
0.0935,0.0535,0.053,0.029,0.029,0.032,0.0475,0.0435,0.0225,0.054,0.0205,0.0285,0.203,0.0235,0.029
-0.1675,-0.3115,0.552,-0.0015,-0.003,0.671,0.417,0.087,0.607,0.033,0.0305,0.657,0.0605,0.04,0.6435
0.02,0.0435,0.875,0.007,0.004,0.872,0.0395,0.0755,0.861,-0.5535,0.1755,0.682,0.027,0.054,0.837
0.038,0.051,0.9635,0.035,-0.0005,0.972,0.3225,0.093,0.9145,-0.371,0.1555,0.846,0.0995,0.072,0.944
0.2855,-0.587,0.7005,0.0005,-0.0095,0.9655,0.1115,0.0485,0.956,-0.3285,0.6035,0.667,0.105,0.0145,0.931
0.2375,-0.591,0.6855,0.0165,0.013,0.9745,0.0455,0.03,0.966,-0.191,0.3395,0.876,0.0315,-0.0065,0.9405
-0.5405,-0.5175,0.5285,0.001,0.02,0.9845,0.164,0.167,0.9475,-0.1105,0.2355,0.917,0.0585,0.0185,0.9555
-0.6415,-0.2305,-0.409,0.0425,0.0035,0.802,-0.381,0.605,0.447,-0.4395,0.679,0.039,-0.286,-0.189,0.694
-0.58,0.0795,0.0675,0.0425,0.0,-0.01,-0.1435,-0.001,0.0015,0.0425,-0.025,0.011,-0.642,0.045,0.0065
0.7865,0.1275,0.026,0.0455,0.0555,-0.1075,0.0325,0.041,-0.0995,0.0505,-0.068,-0.0405,0.0275,-0.003,-0.097
0.9485,0.16,-0.156,0.0135,0.022,-0.7775,0.049,0.028,-0.776,0.0775,-0.404,-0.65,0.0545,-0.0065,-0.756
0.1815,0.0195,-0.0365,0.013,0.0215,0.107,-0.1125,-0.001,0.11,0.0595,0.048,0.105,-0.383,0.007,0.1035
0.3695,0.0375,0.0325,0.013,0.0195,0.045,-0.268,0.056,0.0315,0.073,0.046,0.0315,-0.1685,-0.0135,0.073
0.743,0.04,0.6445,0.0715,0.0525,-0.879,0.063,0.032,-0.865,-0.4605,0.1815,-0.65,0.03,0.235,-0.83
-0.086,0.767,0.351,0.0115,0.006,-0.773,0.066,-0.0945,-0.755,-0.4925,0.167,-0.595,-0.13,0.4805,-0.568
-0.3805,0.416,0.655,0.01,0.0315,-0.771,-0.017,-0.6875,-0.269,0.0395,0.039,-0.7355,-0.172,0.7475,-0.11
0.1035,0.0755,0.6155,0.0455,0.004,-0.54,-0.1225,-0.2395,-0.478,-0.6515,0.1725,-0.303,-0.4,0.2435,0.4605
0.043,-0.0805,0.3055,-0.006,0.0225,-0.263,-0.0895,-0.232,-0.1055,-0.4095,0.019,-0.21,-0.158,0.298,0.047
-0.82,-0.034,0.0885,0.0115,0.0045,0.238,0.2955,0.1115,0.216,0.035,0.016,0.226,-0.232,-0.0845,0.1705
-0.5485,0.15,0.1085,0.032,0.0245,-0.1435,0.566,-0.0875,-0.0605,-0.034,0.031,-0.1385,-0.2335,0.0865,-0.0985
0.314,-0.2915,0.163,0.037,0.042,0.374,0.9295,0.029,0.13,0.046,0.033,0.3675,0.029,0.061,0.3565
0.9585,0.083,0.214,0.017,0.034,-0.681,0.07,-0.0795,-0.6585,-0.0875,-0.074,-0.643,0.011,0.0075,-0.6455
0.6595,0.6585,0.328,0.0285,0.043,-0.846,-0.1205,-0.6725,-0.421,-0.5225,-0.4,-0.4135,-0.544,0.6595,-0.097
0.098,-0.041,0.7645,0.0245,0.023,0.771,0.4585,0.5555,0.4335,-0.462,0.3415,0.5635,0.0325,-0.4935,0.5325
0.8105,0.0275,0.1785,-0.008,0.024,0.295,0.0265,0.062,0.297,-0.6145,0.1855,0.131,-0.42,-0.1665,0.179
0.4555,0.7775,-0.0245,0.0405,0.041,-0.7815,-0.5705,-0.4435,-0.3215,-0.567,-0.396,-0.388,-0.443,0.645,-0.2415
0.4785,0.578,-0.333,0.0465,0.0075,-0.7165,0.0645,0.0245,-0.6805,0.7625,0.028,-0.4265,-0.469,0.6235,-0.0345
0.8625,0.1845,-0.0815,0.036,-0.001,-0.339,0.064,0.007,-0.3285,0.983,0.042,-0.0005,-0.448,0.2775,0.151
0.503,0.1055,-0.615,0.028,0.0405,-0.732,0.066,-0.0025,-0.7275,0.977,0.0405,0.074,-0.536,0.5945,0.194
0.6485,0.037,-0.533,0.026,0.0195,-0.718,0.0485,0.0145,-0.7185,0.7785,0.025,-0.4695,-0.267,0.7005,0.1665
0.896,0.051,-0.3045,0.0345,0.0095,-0.898,-0.4825,-0.4165,-0.548,0.8595,0.0255,-0.4065,-0.5595,0.653,0.228
0.412,0.5025,-0.5725,-0.044,0.0585,-0.785,-0.8345,-0.0715,-0.158,0.907,0.038,-0.2445,-0.3865,0.548,0.5095
-0.7125,0.251,-0.094,0.065,0.026,-0.4565,-0.764,0.2065,0.1405,0.9615,0.0345,0.0865,-0.0455,0.0775,0.4615
-0.3775,-0.615,-0.296,0.037,0.0275,-0.8145,-0.613,0.547,0.248,0.9435,0.021,-0.194,-0.1605,0.229,0.7765
0.7195,-0.1585,-0.4005,0.0425,0.0195,-0.642,-0.046,0.568,-0.3525,0.95,0.0165,-0.1495,0.362,-0.1755,0.6095
0.412,0.011,-0.1565,0.0345,0.0235,-0.1825,0.205,0.1115,-0.181,0.459,0.047,0.218,-0.0205,0.1,0.234
0.59,-0.205,-0.407,0.057,0.023,-0.617,0.199,0.4385,-0.4575,0.5885,0.0125,-0.489,-0.1175,-0.178,0.6045
0.242,0.0385,0.0845,0.0495,0.015,0.081,0.5575,-0.003,0.0175,0.478,0.0295,0.084,-0.0925,0.037,-0.044
0.027,0.042,-0.795,0.015,0.0545,-0.8355,0.255,0.819,0.312,0.0245,0.051,-0.814,0.253,-0.3425,0.757
0.0005,0.028,-0.428,0.0325,0.0325,-0.458,-0.287,0.428,-0.1775,0.0485,0.026,-0.4395,0.3475,-0.1725,0.4025
0.675,0.0885,-0.629,0.0145,-0.009,-0.8835,0.4855,0.7575,0.3325,0.259,-0.119,-0.826,0.578,-0.622,-0.2975
0.4395,0.0645,-0.6205,0.0115,0.0075,-0.7195,0.019,0.6435,0.4455,0.0215,0.0495,-0.6925,0.638,-0.5175,0.1615
0.2645,0.0565,-0.77,0.0455,0.0525,-0.8315,-0.102,0.8605,-0.1175,0.0535,0.0295,-0.7985,0.037,-0.003,0.84
-0.1295,-0.727,-0.195,0.055,0.0585,-0.7975,0.4115,0.47,0.6655,0.358,-0.2695,-0.6835,0.486,-0.1865,0.6765
-0.233,-0.382,-0.215,0.0015,0.011,-0.496,-0.033,0.0205,0.569,0.3035,-0.075,-0.4575,0.7365,-0.047,0.349
-0.26,0.145,0.201,-0.0255,0.029,0.2305,-0.334,0.0695,-0.129,0.425,0.096,0.171,0.9545,0.0115,-0.0215
0.209,-0.0305,0.036,-0.028,0.0145,-0.0255,0.421,0.0785,0.0855,0.4105,0.009,-0.014,0.96,0.032,0.0065
-0.0495,-0.527,-0.3415,0.064,0.0475,-0.681,0.04,0.361,0.672,0.2975,-0.0445,-0.64,-0.05,0.6845,-0.0185
0.0655,0.0585,0.3735,0.0115,0.0045,0.371,-0.43,0.282,0.195,0.4085,0.1005,0.343,-0.325,0.298,-0.079
0.0435,0.027,0.884,0.021,-0.0095,0.884,-0.3635,0.7885,-0.0245,0.4765,0.183,0.7565,-0.224,0.1725,0.809
-0.162,0.066,0.864,0.004,0.031,0.8885,-0.3535,0.648,0.5095,0.1735,0.0895,0.8505,-0.0235,0.495,0.6875
-0.856,0.0115,0.1175,0.042,0.0355,0.3535,-0.8805,0.113,0.0655,0.065,0.0415,0.354,0.4215,0.2845,0.0745
0.02,0.0645,0.9215,0.0205,0.006,-0.853,-0.369,0.405,-0.6275,0.7385,0.034,-0.543,-0.164,0.0645,0.8345
0.0775,0.241,0.908,0.027,0.016,-0.8635,-0.1845,0.333,-0.7565,0.9685,0.008,-0.1095,-0.6715,0.066,0.584
-0.023,0.7565,0.6145,0.043,0.0225,-0.8595,-0.108,0.704,-0.5195,0.5275,0.034,-0.74,-0.2705,0.0755,0.8445
0.1475,0.5615,0.724,0.0085,0.0,-0.8465,0.21,0.8675,0.191,0.9025,0.0335,0.351,-0.4935,0.0215,0.7275
0.0925,0.0065,0.676,0.037,0.05,-0.601,0.3695,0.512,0.388,0.916,0.002,-0.257,0.634,-0.059,0.4895
