Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2024-05-20,1.25762,1.26601,1.25342,1.25845
2024-05-21,1.25762,1.25762,1.24588,1.25678
2024-05-22,1.25678,1.25678,1.24169,1.25426
2024-05-23,1.25762,1.29702,1.25678,1.28361
2024-05-24,1.27355,1.27774,1.26097,1.27606
2024-05-27,1.27606,1.28696,1.27522,1.28277
2024-05-28,1.28696,1.28696,1.26601,1.27438
2024-05-29,1.27271,1.27857,1.26348,1.26432
2024-05-31,1.27606,1.31966,1.27188,1.30541
2024-06-03,1.31966,1.31966,1.29787,1.29787
2024-06-04,1.30205,1.30205,1.22995,1.23582
2024-06-05,1.24085,1.25845,1.23833,1.25426
2024-06-06,1.26348,1.27188,1.2551,1.26935
2024-06-07,1.27355,1.27355,1.24169,1.25258
2024-06-10,1.25258,1.25258,1.2333,1.24336
2024-06-11,1.24756,1.2551,1.22995,1.23582
2024-06-12,1.24002,1.27355,1.24002,1.26097
2024-06-13,1.25595,1.26013,1.24671,1.24671
2024-06-14,1.24756,1.26097,1.24756,1.26013
2024-06-17,1.26181,1.28948,1.26181,1.28864
2024-06-18,1.29618,1.32386,1.29618,1.30289
2024-06-19,1.30205,1.33894,1.30205,1.33056
2024-06-20,1.34146,1.36409,1.33642,1.34816
2024-06-21,1.34985,1.35822,1.3314,1.33307
2024-06-24,1.33307,1.35655,1.32888,1.35235
2024-06-25,1.35235,1.38171,1.35235,1.37499
2024-06-26,1.37667,1.37919,1.36745,1.36995
2024-06-27,1.37415,1.37835,1.36745,1.37835
2024-06-28,1.37583,1.39427,1.37499,1.38421
2024-07-01,1.38421,1.38841,1.37499,1.37667
2024-07-02,1.37248,1.37248,1.35235,1.36074
2024-07-03,1.36995,1.37919,1.35488,1.35739
2024-07-04,1.37081,1.37081,1.35235,1.36074
2024-07-05,1.36409,1.36409,1.34062,1.34313
2024-07-08,1.33979,1.35822,1.33979,1.35235
2024-07-09,1.35739,1.36409,1.34733,1.35739
2024-07-10,1.35739,1.36409,1.34733,1.35068
2024-07-11,1.35403,1.35403,1.34313,1.34985
2024-07-12,1.35235,1.35235,1.34146,1.34816
2024-07-15,1.34229,1.34649,1.33475,1.34566
2024-07-16,1.3381,1.34396,1.31296,1.31296
2024-07-17,1.31127,1.32553,1.28109,1.29534
2024-07-18,1.3138,1.34229,1.30624,1.34146
2024-07-19,1.34146,1.34146,1.30037,1.32301
2024-07-22,1.33056,1.34146,1.32553,1.33726
2024-07-23,1.3314,1.3314,1.29702,1.30624
2024-07-24,1.29367,1.31966,1.29367,1.30373
2024-07-25,1.28528,1.30289,1.28528,1.30205
2024-07-26,1.2987,1.31127,1.2945,1.30121
2024-07-29,1.30541,1.32134,1.2987,1.30541
2024-07-30,1.3096,1.3138,1.28361,1.28444
2024-07-31,1.29702,1.30624,1.28948,1.29702
2024-08-01,1.30793,1.30793,1.26768,1.27522
2024-08-02,1.26097,1.26097,1.21821,1.22911
2024-08-05,1.1939,1.19557,1.16875,1.18886
2024-08-06,1.19809,1.19809,1.14443,1.15869
2024-08-07,1.17604,1.17604,1.15223,1.15311
2024-08-08,1.14783,1.17339,1.1249,1.17339
2024-08-09,1.1919,1.21659,1.1919,1.20072
2024-08-12,1.20954,1.25009,1.20866,1.25009
2024-08-13,1.25715,1.26684,1.24039,1.24215
2024-08-14,1.26508,1.26684,1.24215,1.26508
2024-08-16,1.27213,1.31798,1.27213,1.3118
2024-08-19,1.30651,1.32326,1.30122,1.3215
2024-08-20,1.3215,1.3215,1.28888,1.29505
2024-08-21,1.29064,1.3074,1.29064,1.29329
2024-08-22,1.33031,1.33208,1.30915,1.32855
2024-08-23,1.34707,1.36646,1.34354,1.35324
2024-08-26,1.35324,1.35324,1.32238,1.33384
2024-08-27,1.33472,1.33472,1.30298,1.32591
2024-08-28,1.32591,1.33119,1.31268,1.32767
2024-08-29,1.32767,1.36382,1.32767,1.35412
2024-08-30,1.36117,1.36117,1.34354,1.35852
2024-09-02,1.35147,1.38144,1.34089,1.3788
2024-09-03,1.37704,1.38409,1.36205,1.36205
2024-09-04,1.34354,1.36822,1.34354,1.36822
2024-09-05,1.36822,1.38056,1.35147,1.36029
2024-09-06,1.34971,1.35412,1.3215,1.3215
2024-09-09,1.32238,1.33737,1.31798,1.33472
2024-09-10,1.33472,1.34266,1.3118,1.32855
2024-09-11,1.30475,1.3118,1.26772,1.26772
2024-09-12,1.29858,1.29858,1.28447,1.29505
2024-09-13,1.30034,1.34266,1.30034,1.34266
2024-09-16,1.33296,1.33296,1.30828,1.31003
2024-09-17,1.32855,1.33472,1.30915,1.32238
2024-09-18,1.32591,1.33208,1.31885,1.32767
2024-09-19,1.33825,1.33825,1.31268,1.33825
2024-09-20,1.33913,1.33913,1.29945,1.30828
2024-09-23,1.31356,1.32503,1.29593,1.30828
2024-09-24,1.3215,1.35852,1.3215,1.34619
2024-09-25,1.33649,1.355,1.33031,1.34442
2024-09-26,1.35147,1.37616,1.34442,1.36558
2024-09-27,1.34971,1.37351,1.34971,1.36735
2024-09-30,1.36382,1.36382,1.31445,1.31445
2024-10-01,1.31798,1.31798,1.27918,1.288
2024-10-02,1.288,1.3021,1.28006,1.28624
2024-10-03,1.26772,1.27566,1.26155,1.26596
2024-10-04,1.26772,1.27389,1.25538,1.26948
2024-10-07,1.27918,1.27918,1.25273,1.27124
2024-10-08,1.26596,1.30387,1.25891,1.29152
2024-10-09,1.28094,1.33913,1.28094,1.33384
2024-10-10,1.33384,1.34442,1.32591,1.33649
2024-10-11,1.34354,1.37175,1.34354,1.36558
2024-10-14,1.3647,1.37792,1.3647,1.36646
2024-10-15,1.36822,1.37792,1.36205,1.36735
2024-10-16,1.36735,1.39379,1.36293,1.37616
2024-10-17,1.38497,1.38762,1.3453,1.34707
2024-10-18,1.34001,1.3691,1.34001,1.355
2024-10-21,1.35677,1.35677,1.31973,1.31973
2024-10-22,1.32591,1.32591,1.29593,1.30298
2024-10-23,1.2977,1.32238,1.2977,1.31709
2024-10-24,1.31798,1.33649,1.31003,1.31885
2024-10-25,1.31885,1.3215,1.30298,1.31356
2024-10-28,1.3215,1.32943,1.29593,1.30122
2024-10-29,1.30298,1.34971,1.30122,1.34971
2024-10-30,1.34354,1.34442,1.31268,1.31445
2024-10-31,1.30475,1.31973,1.30475,1.31003
2024-11-04,1.31885,1.36558,1.31885,1.36029
2024-11-05,1.36029,1.36382,1.35147,1.36117
2024-11-06,1.37086,1.40525,1.37086,1.38849
2024-11-07,1.38849,1.42553,1.31003,1.31003
2024-11-08,1.31268,1.31356,1.28359,1.30122
2024-11-12,1.30122,1.31445,1.28006,1.28094
2024-11-13,1.28182,1.28182,1.24833,1.25185
2024-11-14,1.25626,1.29417,1.25626,1.29152
2024-11-15,1.28976,1.28976,1.23157,1.23157
2024-11-18,1.23157,1.24745,1.21041,1.22099
2024-11-19,1.22099,1.22099,1.14959,1.17692
2024-11-20,1.18309,1.1972,1.17074,1.1778
2024-11-21,1.18573,1.18926,1.15929,1.18397
2024-11-22,1.17957,1.19278,1.15841,1.1875
2024-11-25,1.19631,1.19631,1.18044,1.1875
2024-11-26,1.1822,1.19984,1.18044,1.18573
2024-11-27,1.18132,1.1919,1.17251,1.18838
2024-11-28,1.18838,1.22188,1.18838,1.2113
2024-11-29,1.21218,1.22276,1.2113,1.22099
2024-12-02,1.22452,1.26331,1.22452,1.26331
2024-12-03,1.26684,1.27213,1.2545,1.26243
2024-12-04,1.25803,1.3021,1.25803,1.29064
2024-12-05,1.29064,1.31885,1.29064,1.31885
2024-12-06,1.3215,1.33208,1.31621,1.33208
2024-12-09,1.32679,1.35059,1.32503,1.33825
2024-12-10,1.33119,1.34442,1.32326,1.34001
2024-12-11,1.33119,1.34442,1.32679,1.32679
2024-12-12,1.32591,1.34266,1.32591,1.34001
2024-12-13,1.33737,1.34707,1.33472,1.33472
2024-12-16,1.33561,1.34001,1.32061,1.32767
2024-12-17,1.3215,1.3215,1.29682,1.29945
2024-12-18,1.30034,1.32238,1.30034,1.31709
2024-12-19,1.2924,1.32061,1.2924,1.32061
2024-12-20,1.32061,1.32061,1.29593,1.30298
2024-12-23,1.30915,1.31709,1.3074,1.3074
2024-12-27,1.29152,1.30915,1.29152,1.30651
2024-12-30,1.31003,1.31003,1.2977,1.30563
2025-01-02,1.31003,1.31092,1.28271,1.29417
2025-01-03,1.29945,1.31885,1.29945,1.31709
2025-01-07,1.32061,1.34266,1.31709,1.32503
2025-01-08,1.32503,1.33472,1.30828,1.31798
2025-01-09,1.31003,1.32238,1.30828,1.32238
2025-01-10,1.31709,1.33031,1.31709,1.32679
2025-01-13,1.32326,1.32326,1.3021,1.3118
2025-01-14,1.31268,1.31533,1.30475,1.3118
2025-01-15,1.31356,1.33208,1.30298,1.32855
2025-01-16,1.33031,1.33031,1.31621,1.3215
2025-01-17,1.32767,1.33913,1.32591,1.32855
2025-01-20,1.33561,1.3453,1.32238,1.34089
