,pbv_pko,pbv_peo,pbv_san,pbv_ing,pbv_mbk,wibor_3m,rentownosc_10y,eurpln,wig20,zmiennosc,target_y
2018-10-05,1.0863213646951488,0.9490264331291646,1.0821309931904228,0.9548383302402175,1.016260162601626,1.72,3.22,4.30707,2264.2,0.136551754181695,0
2018-10-12,1.0255885500681665,0.9268317636011317,1.013710324432922,0.8966463653710431,0.959349593495935,1.72,3.22,4.29787,2186.62,0.1765139468465449,1
2018-10-19,1.0483420696032504,0.9416310518322203,1.05470371377232,0.9014886164623467,0.9512195121951219,1.72,3.22,4.29493,2196.99,0.1864940474362137,0
2018-10-26,1.0103576142810404,0.9193535618285299,1.05470371377232,0.8675993935750319,0.910569105691057,1.72,3.22,4.31022,2082.77,0.2035661832383812,0
2018-11-02,1.0408081333486077,0.9638987982505393,0.9725727205818971,0.8821261468489426,0.878048780487805,1.72,3.19,4.30828,2197.68,0.234346010241752,1
2018-11-09,1.0483420696032504,0.9786993044297991,1.0272814072684113,0.930587866272839,0.9674796747967479,1.72,3.19,4.28799,2232.25,0.2209968694054663,0
2018-11-16,0.9572309791330607,0.8971601102486685,1.0272814072684113,0.9209033640902319,0.9268292682926829,1.72,3.19,4.31384,2165.46,0.2168378071968347,0
2018-11-23,1.0028247100724599,0.9193535618285299,0.9588607385109106,0.9451080847949395,0.9349593495934959,1.72,3.19,4.29142,2225.39,0.2336388867621087,1
2018-11-30,1.0331916334089821,0.971303923132855,1.0272814072684113,0.9403181117181169,0.9512195121951219,1.72,3.19,4.29225,2291.08,0.216208569831571,0
2018-12-07,1.0103576142810404,0.9638987982505393,0.9452913133134858,0.9354235826123323,0.9674796747967479,1.72,2.94,4.29253,2281.54,0.2180654620459506,1
2018-12-14,1.0255885500681665,0.9416310518322203,0.9452913133134858,0.9742007998536214,0.991869918699187,1.72,2.94,4.29195,2303.41,0.226843677255347,0
2018-12-21,0.9876030626998944,0.9638987982505393,0.9314367743689371,0.979043050944925,0.983739837398374,1.72,2.94,4.28829,2259.77,0.2317648610330796,0
2018-12-28,0.9952040819485855,0.9638987982505393,0.9177264499360152,0.9354235826123323,0.983739837398374,1.72,2.94,4.30147,2276.63,0.2339162222289508,1
2019-01-04,1.017967921944292,0.9861762882542295,0.9725727205818971,0.9548383302402175,0.983739837398374,1.72,2.78,4.28757,2284.95,0.2431969354514873,1
2019-01-11,0.9952040819485855,1.0009767944334897,1.0,0.969358548762318,1.008130081300813,1.72,2.78,4.29153,2335.1,0.2264623098915554,1
2019-01-18,1.017967921944292,1.0231751178060369,1.0272814072684113,1.0032935149123037,1.056910569105691,1.72,2.78,4.28652,2377.87,0.1937777434481862,0
2019-01-25,1.017967921944292,1.0009767944334897,1.0272814072684113,0.9839375800507096,1.048780487804878,1.72,2.78,4.28738,2398.74,0.1662105139302243,0
2019-02-01,1.0028247100724599,0.9861762882542295,0.9588607385109106,0.988773296390203,1.056910569105691,1.72,2.69,4.29035,2393.43,0.1338053619674353,0
2019-02-08,0.9799834666220822,0.9935814131365454,0.9177264499360152,1.0274982356170113,0.983739837398374,1.72,2.69,4.31451,2354.11,0.1375920128635544,0
2019-02-15,0.9952040819485855,0.9786993044297991,0.9314367743689371,0.9403181117181169,1.0,1.72,2.69,4.33499,2338.2,0.1440820814583526,1
2019-02-22,0.9799834666220822,1.0009767944334897,0.9588607385109106,0.9354235826123323,0.991869918699187,1.72,2.69,4.33824,2355.77,0.1512532580530338,0
2019-03-01,0.9572309791330607,0.9638987982505393,0.9862863602909486,0.9112188619076247,0.975609756097561,1.72,2.75,4.30419,2333.11,0.1476699932555593,0
2019-03-08,0.926870248072912,0.9268317636011317,0.9452913133134858,0.9112188619076247,0.975609756097561,1.72,2.75,4.30182,2298.97,0.1315619883690356,1
2019-03-15,0.9496155112394975,0.9490264331291646,0.9862863602909486,0.9256933371670544,1.016260162601626,1.72,2.75,4.29944,2346.25,0.1231568166927919,0
2019-03-22,0.9420000433459345,0.9342259269499045,1.0,0.9160611129989282,1.0,1.72,2.75,4.29915,2319.1,0.1027857686364355,0
2019-03-29,0.9343948959129943,0.9416310518322203,0.9588607385109106,0.9063831455681313,0.959349593495935,1.72,2.75,4.30473,2312.09,0.0906314355974541,1
2019-04-05,0.9648371586120631,0.9638987982505393,1.013710324432922,0.930587866272839,0.975609756097561,1.72,2.76,4.28999,2351.08,0.1343975824378898,1
2019-04-12,0.9572309791330607,0.9786993044297991,1.05470371377232,0.9256933371670544,0.983739837398374,1.72,2.76,4.27847,2366.71,0.1368301384639836,1
2019-04-19,0.9496155112394975,1.0009767944334897,1.0821309931904228,0.9370768748202943,1.0,1.72,2.76,4.27832,2365.36,0.1402108580029442,0
2019-04-26,0.972371094866706,0.9935814131365454,1.0272814072684113,0.9370768748202943,1.0,1.72,2.76,4.29632,2372.25,0.1251114090099158,0
2019-05-03,0.9496155112394975,0.971303923132855,1.0272814072684113,0.9222429882113077,1.0,1.72,2.72,4.27653,2319.08,0.1316054673720512,0
2019-05-10,0.9192547801793489,0.8971601102486685,0.9452913133134858,0.9272355385942441,0.9186991869918698,1.72,2.72,4.2972,2191.91,0.1421669725100449,0
2019-05-17,0.896419729005345,0.8749617868761213,0.9725727205818971,0.9272355385942441,0.8699186991869919,1.72,2.72,4.30786,2184.35,0.1407400028823407,0
